TransactionID,AccountID,TransactionType,Amount,Currency,Date,Status,ReferenceNo
679,659,Withdrawal,15913.19,EUR,2/12/2023 7:23,Completed,ebd4da8e-7781-4fa1-8f9e-cf8da3bfcb00
680,198,Payment,10711.84,EUR,5/17/2023 12:55,Completed,eafc7943-fa1b-4526-9873-c054fa137a75
681,1238,Withdrawal,14404.92,USD,3/1/2023 10:56,Completed,f9dcedb0-8ba0-4d0b-a430-895a397d83e3
682,953,Transfer,11489.44,EUR,11/13/2024 5:36,Completed,b6283bc2-3091-4b64-9418-b59d51b18a34
683,943,Payment,9947.69,EUR,1/7/2024 6:56,Pending,59ea75a1-ce7c-483b-9ef4-9773892446c7
684,133,Withdrawal,452.08,USD,6/7/2025 16:13,Pending,13c44b46-ac8f-441e-81f4-a61e37479914
685,1145,Deposit,17917.87,EUR,2/7/2024 17:52,Pending,1e00357c-d949-4aca-90e1-90452a60cf98
686,1447,Withdrawal,1284.9,HRK,10/19/2022 19:04,Pending,ba717060-b4d7-405b-b399-4a0bd3944fbf
687,134,Transfer,11399.37,EUR,10/24/2022 9:39,Completed,01776afe-ef05-4118-b5a9-fcd0db4b2b0d
688,1462,Payment,8622.29,USD,11/29/2024 16:12,Completed,84c519ae-45b3-4271-b306-623f8fb65a01
689,812,Withdrawal,13239.4,HRK,5/19/2023 23:53,Pending,d96afc16-19a5-4f2e-b191-da16f8b63b19
690,1103,Transfer,6617.36,USD,9/16/2023 15:09,Pending,2ca4bbf1-4c16-4b85-8da7-75cbf3b92e38
691,296,Transfer,17256.05,EUR,12/10/2022 1:57,Completed,bd4d32e2-19c7-4ac2-b842-a72586260c44
692,1459,Transfer,11753.08,EUR,9/30/2024 1:53,Completed,231cd239-9891-48cc-a4f3-130135306fe0
693,1258,Deposit,10600.14,HRK,3/7/2023 5:59,Completed,086592b4-dd8a-43e8-bf50-aa58de84c9da
694,399,Withdrawal,19595.84,EUR,7/23/2022 23:57,Completed,1f4f8832-a9c2-4eb3-a309-7be2b305e74c
695,372,Deposit,12991.65,USD,11/27/2024 12:07,Pending,40053184-d7f6-4285-8a47-cfb2a944f9e5
696,1493,Deposit,6642.48,USD,1/20/2025 17:18,Completed,67fce27e-7e88-4582-aadd-480e9d0897ba
697,827,Payment,16100.23,HRK,12/2/2023 22:34,Pending,b16eb0c5-ff87-47ad-ae4e-5d6464a4a7cd
698,1427,Payment,2778.8,USD,1/31/2024 14:58,Pending,129e821b-11a1-4777-9c7b-b9488caf4b04
699,375,Deposit,6230.8,EUR,1/9/2023 3:16,Completed,cc8f6360-944c-40bb-be0d-9d6cb420590e
700,1449,Payment,17582.5,EUR,10/31/2022 11:11,Pending,56a7c9ef-fb1d-4eb5-ace7-832285911382
701,186,Withdrawal,5217.51,USD,11/19/2022 3:51,Completed,ab667505-50d5-4834-a858-3c1c5b9e18ce
702,465,Transfer,19712.86,EUR,3/22/2023 0:39,Completed,1296e0e6-ccca-4038-a97c-d50d3bfc2950
703,696,Payment,15038.79,HRK,4/14/2024 9:21,Pending,c8640c71-2d2f-4ba8-a3ef-88cb97f8f3b8
704,42,Deposit,19640.38,HRK,5/8/2023 9:25,Completed,8b49db70-61f4-428b-b996-442c151fdaf0
705,1399,Transfer,1918.85,EUR,5/25/2025 0:36,Completed,f3d98933-88e9-4be3-9a89-e695cd696982
706,1084,Deposit,103.17,EUR,9/13/2022 19:54,Pending,c3b0a173-aed0-4520-a1df-4027453c663f
707,628,Deposit,16002.76,HRK,6/22/2022 17:03,Pending,cffd4a4c-1620-47fb-8aa8-c1ceef0e3bd3
708,143,Withdrawal,3777.76,USD,6/21/2024 18:59,Pending,838b5b5e-9386-4632-bd56-64322a4684e0
709,373,Withdrawal,19515.73,EUR,10/6/2023 9:42,Completed,79e6eefe-f2b6-4441-bf7e-104041b0f4e1
710,1400,Withdrawal,11998.37,EUR,8/7/2022 18:17,Completed,6628d385-fc67-430a-8bb5-d1a662f569f0
711,903,Withdrawal,10151.5,HRK,1/17/2023 23:15,Pending,520a4893-838f-4082-b3d0-a7ffc4e6d444
712,63,Deposit,18706.51,HRK,10/6/2024 22:25,Completed,2fa0c434-4e63-42cd-9ebd-fa7c648f77fc
713,639,Transfer,2164.42,EUR,8/6/2024 22:55,Completed,75bec173-02b1-459f-920b-4127db9f84bc
714,1209,Withdrawal,18005.61,EUR,2/5/2023 11:53,Pending,35c40834-e37f-4f2f-9f2a-be8abc1c4b35
715,396,Withdrawal,19946.86,EUR,1/22/2024 6:18,Pending,428abc0c-4527-44b6-9713-59e33f798c8a
716,932,Payment,15683.41,HRK,7/25/2023 12:32,Completed,92645cca-cbee-41b8-b56a-f2ac4b7938b8
717,1370,Deposit,6773.5,EUR,11/7/2024 22:52,Pending,69caa8a6-d697-468e-ab3d-835c6b10f7b4
718,290,Withdrawal,19208.14,EUR,4/12/2024 2:51,Pending,5fc0f103-6e44-4858-9824-ecfa38873181
719,386,Payment,841.39,USD,3/18/2025 13:59,Completed,fea9c3f0-f93b-4ffb-b4a8-318be24f0a84
720,984,Deposit,16957.01,HRK,1/30/2024 22:07,Completed,a045c2d1-fc64-4354-a328-1f35e665a110
721,1359,Transfer,18238.22,HRK,8/14/2023 22:01,Pending,34594391-38bb-46c8-8d6b-acc3a2d4dede
722,1119,Withdrawal,5658.41,USD,12/4/2022 18:40,Completed,e887ab5d-dff5-4dcb-b1b8-7bc7dae9ddac
723,918,Withdrawal,5866.25,HRK,6/5/2025 3:21,Pending,8586c535-badc-488a-9515-b94295b55399
724,828,Payment,7547.57,EUR,7/21/2022 9:33,Pending,3a87cb46-026f-4cea-b6a4-dd5435c8ac7c
725,49,Payment,2095.33,HRK,2/26/2023 15:52,Pending,31913bb2-2e21-414d-a983-77e8fa8343ca
726,1249,Payment,6124.89,EUR,1/11/2023 19:24,Pending,21f0a94b-b580-493f-943f-54ee81f9c33e
727,1401,Deposit,10555.73,HRK,3/23/2025 19:28,Completed,e5cb5836-4d08-49d0-9b32-9c9d3c7bd32d
728,386,Deposit,6149.33,USD,5/9/2023 1:21,Completed,9cc605e7-569c-4629-9ef7-3fa0015b7173
729,1313,Transfer,14787.75,EUR,10/5/2023 12:08,Completed,e8f3acf6-5a31-4420-8858-53f675830eaa
730,97,Transfer,7704.18,EUR,4/24/2025 5:24,Pending,8b9ceb69-7a8c-4975-8122-84af2eb9696d
731,1102,Deposit,16476.69,HRK,12/21/2022 2:20,Pending,bf99d5a5-0a2d-494e-9513-9f1061f60620
732,1042,Withdrawal,10179.82,USD,12/11/2023 19:16,Completed,9ec2a50f-5e93-4ec1-80fa-8c32952f9019
733,440,Deposit,9150.1,USD,3/7/2025 8:36,Completed,96eb304b-328b-4869-9ac2-f76e4c11a47a
734,454,Transfer,1468.54,EUR,2/22/2024 12:02,Completed,8dd17fac-3179-46dd-85cb-5642c1457b20
735,1015,Withdrawal,11427.2,USD,4/13/2023 4:33,Completed,9a6fbe28-0113-4a85-9206-044e1e5b31b6
736,93,Payment,4128.54,USD,12/8/2024 17:39,Completed,e712e620-0f21-4ad5-ba9f-751eaea8a0b3
737,595,Deposit,18088.87,HRK,11/6/2022 16:51,Pending,d3b514ab-809c-44f1-9bcd-2bfe5fda71ff
738,363,Payment,16533.18,USD,4/15/2024 6:34,Pending,65fc89ac-315e-4741-b1f7-202e15dab42f
739,824,Deposit,3127.02,USD,6/1/2023 20:12,Completed,5457ac72-f25e-41f8-b778-b3d5708558fb
740,1274,Transfer,17640.08,HRK,4/29/2025 23:11,Pending,46d63649-1538-417a-9245-6888033fa8c7
741,1394,Transfer,4105.48,HRK,11/9/2022 19:57,Pending,341ac957-5ab7-4578-b4a7-1062f9351555
742,839,Deposit,8323.59,HRK,9/2/2023 5:45,Pending,809fb28d-e5aa-45f7-a583-d9781b2f894b
743,773,Transfer,16854.26,EUR,11/14/2022 12:48,Completed,786937c1-79a6-4929-89a7-7d81c7b91cdb
744,1000,Transfer,12006.59,HRK,3/26/2024 2:03,Pending,9c14032c-4300-4b45-ab42-d22183b05e02
745,86,Payment,2586.48,EUR,3/31/2024 10:31,Completed,be28541e-2d90-48ef-a61f-501dd32384cd
746,145,Deposit,2314.42,HRK,2/23/2024 13:08,Pending,eda7e168-6a0c-46bf-828e-d81ef73b0d3a
747,137,Withdrawal,10743.42,EUR,12/28/2024 2:21,Completed,3d68dc8d-8af2-4a70-8d5c-462f0ca024ae
748,526,Payment,5703.29,USD,9/25/2023 7:37,Pending,b3aef3d6-7622-42c6-a0f4-c66dcf14f0e4
749,584,Transfer,2178.76,HRK,10/23/2022 23:40,Completed,d6dc7675-5f5f-4c3a-8beb-edf4c99e3615
750,809,Withdrawal,19004.68,HRK,2/8/2023 17:01,Pending,eb5d2e25-b379-48e9-8b6b-6a2055034b7b
751,412,Withdrawal,10369.33,USD,5/18/2025 16:37,Completed,6ac7c108-7e2f-4273-a1de-7bc07e6b996f
752,961,Payment,2195.78,HRK,10/5/2022 9:12,Completed,edadc937-8ed4-408d-8ff4-392481139e17
753,78,Payment,3697.72,HRK,12/30/2023 20:01,Completed,2487b6cb-3b47-462c-a074-e8302057fb9d
754,496,Payment,12310.26,EUR,8/31/2022 11:56,Pending,c36ace2d-b857-426b-ac41-4e67baa72833
755,293,Payment,11944.06,USD,10/7/2023 21:54,Completed,8634dc27-25f4-4d3f-9132-4c2beecb0f05
756,1358,Withdrawal,15373.3,USD,3/6/2025 15:14,Pending,ea169771-8f5a-4003-ba0a-65682e45eea8
757,90,Deposit,18972.3,EUR,3/6/2024 11:46,Pending,e2d55d00-e8e6-4dfa-a714-a4dbe7511024
758,514,Withdrawal,7008.84,HRK,4/13/2023 12:43,Completed,a6978cae-f205-4e18-8d1e-4ba5c5e999dc
759,1320,Deposit,7832.32,HRK,6/13/2024 0:05,Completed,a795909b-0728-4440-b97c-84b210a92149
760,598,Deposit,4512.46,HRK,7/12/2023 21:15,Completed,12616f30-c27b-432e-9b5b-4665ffef7d8e
761,688,Payment,515.94,USD,11/29/2022 21:32,Pending,b8e7ad08-616d-4cad-9412-37be8715d497
762,143,Withdrawal,12037.18,USD,3/13/2023 4:39,Pending,9d90fbf3-dfcc-4aaa-942a-d10ec46b9023
763,1141,Withdrawal,2875.84,EUR,3/7/2024 2:41,Pending,f3d4633b-c2fd-450c-84c9-25c5b98c5099
764,117,Deposit,13698.41,EUR,1/16/2024 2:03,Pending,c03a96ec-68c6-4c66-a7e9-fa3149102ef2
765,1061,Deposit,12375.54,EUR,6/28/2024 10:16,Completed,254da657-847a-40f7-9ff1-bd0330c283a1
766,1483,Transfer,7413.74,USD,9/16/2024 16:49,Completed,e95bb974-a001-44ed-aa82-cc7fa891dd6a
767,213,Withdrawal,127.97,USD,6/8/2023 14:04,Completed,0bae1a38-3c91-4c9a-a9c1-2ec7acb7a255
768,1153,Deposit,16275.98,HRK,3/11/2025 23:15,Completed,d4f9c340-66bb-4c0b-8c43-362d20b53e35
769,460,Deposit,11277.14,EUR,1/27/2024 8:55,Completed,1b9d4b0c-f22b-4f4d-a3a1-791c55d06ad4
770,41,Payment,18744.85,HRK,12/10/2024 8:53,Pending,844d4f8e-1748-42e6-a4a8-272da14e9610
771,579,Payment,8998.93,HRK,2/22/2023 1:23,Completed,30850846-9bc8-48ba-8e9a-c54579afcc4c
772,1399,Payment,12256.04,EUR,6/3/2023 22:28,Pending,bb845136-5a31-4b5f-baa1-e3df366e520f
773,1304,Payment,9587.79,EUR,3/1/2025 10:25,Completed,253dbc58-ec51-47b8-9f62-657aafc1eb6c
774,931,Transfer,4484.56,USD,7/11/2023 15:53,Pending,05a40b12-afb4-40a4-9dc7-85ca481228ba
775,1305,Withdrawal,19261.16,EUR,2/2/2024 10:27,Pending,53130640-a571-4ac1-9991-95ec44f13037
776,527,Withdrawal,7367.88,USD,10/8/2022 23:38,Completed,e0f66349-1cb1-46ad-b812-51442acfbc90
777,885,Transfer,2888.24,USD,1/28/2024 9:21,Pending,fc6a3845-2516-4f86-b32d-b9f69528e7a7
778,841,Withdrawal,19749.91,HRK,10/27/2023 7:58,Completed,ef58f5ad-15bc-4b5f-b1fb-5d00d10b7592
779,1284,Transfer,4169.94,HRK,6/26/2023 20:53,Pending,aace0a63-b143-452a-a115-8980d6a53633
780,863,Payment,9217.02,EUR,3/4/2024 2:24,Pending,a44aa2f3-1bcd-4580-996b-5932fb723e3c
781,910,Payment,9275.71,HRK,5/30/2023 7:28,Pending,1b45da6f-98d7-489d-af60-fdfdfb5782eb
782,668,Payment,2670.96,HRK,10/4/2023 4:59,Completed,4fe76425-2bb0-40fd-a2a6-cb42ba1304fb
783,504,Withdrawal,14254.67,USD,12/21/2023 23:04,Completed,47675ed1-4763-4556-8664-db5baaa39ec9
784,1494,Transfer,18008.08,HRK,11/21/2023 4:34,Pending,5d754511-c3ef-4061-aa10-cc9b4f41d5ec
785,768,Transfer,4278.14,USD,7/25/2022 12:11,Completed,285bc030-6fcc-4d24-a6b8-5b1887e52e62
786,964,Deposit,10861.15,EUR,4/28/2024 15:36,Pending,5bbb2b78-e1d4-451b-aa9d-5d0b2f0499cc
787,616,Payment,1027.21,EUR,7/13/2022 18:09,Completed,3cea6edd-8019-4e19-bac4-9c513ac6e4dc
788,692,Withdrawal,13196.43,EUR,11/16/2023 0:43,Pending,68af9f90-f45a-42cc-9c0d-e2eb0ee236a7
789,370,Payment,486.47,HRK,7/30/2023 22:39,Completed,6bdbe287-b4bf-4c93-a647-11ad5fa23774
790,791,Withdrawal,5473.67,HRK,6/9/2025 20:42,Completed,d6692084-ac62-4f12-bf5d-84b621c53b47
791,1314,Payment,11505.63,EUR,10/15/2024 6:44,Completed,cd53cce0-3714-4f2b-a5ba-e4a733279b8f
792,309,Payment,6336.65,USD,12/20/2022 17:25,Completed,3813510b-97a2-498e-81f1-cd626fb1be5b
793,268,Payment,6331.13,HRK,8/11/2023 18:07,Completed,0f334680-47ff-4532-98fc-4b8e81d6fd82
794,1385,Deposit,15741.38,USD,4/10/2024 0:22,Completed,e5b92cc1-e440-464e-9612-78f91fde7f4f
795,44,Deposit,18404.23,EUR,7/10/2024 1:42,Completed,a6eb5c47-db49-4337-aa11-d41edcd5bfcd
796,679,Deposit,6272.74,EUR,5/4/2023 14:05,Pending,4cda5807-8ab0-4ede-bc70-a32e78f4a5aa
797,416,Withdrawal,19159.55,HRK,5/6/2023 2:18,Pending,369f8075-c641-487e-aa4e-eda88777a0c9
798,136,Transfer,12468.4,EUR,7/20/2023 4:00,Pending,c5ff8a2e-3458-4632-b118-3abe0326538a
799,1195,Payment,9507,HRK,12/6/2024 14:48,Completed,fd2a0be3-44a3-42b7-b669-e9449994ddeb
800,594,Transfer,2038.97,USD,8/25/2023 12:45,Completed,c74baa5a-2942-482c-9eb4-5bef9a81f1a5
801,312,Withdrawal,8309.57,USD,5/5/2024 10:45,Pending,3a6201a5-900e-4afe-9613-2d8f674b4043
802,325,Payment,14000.25,HRK,10/30/2022 16:57,Pending,006a2ebf-b285-4764-a665-0e394b6c1438
803,1414,Withdrawal,19522.73,USD,3/30/2024 6:06,Completed,600b0e44-4e70-4465-a1ae-f78f3d837b78
804,912,Deposit,15115.91,EUR,3/16/2023 20:45,Completed,fcbbb442-8a9a-43f3-8c18-6fdbabb7ab68
805,781,Payment,7593.6,USD,4/24/2023 2:57,Completed,0d1c9ee1-a4ee-410e-8d74-ea083536ef37
806,41,Transfer,18619.53,HRK,1/17/2023 8:23,Completed,8cee8523-2215-4363-9a13-1b8c7b39c619
807,917,Deposit,19406.23,USD,12/20/2023 14:36,Pending,4ccf3de7-7168-4154-a4d9-0e57ade9962d
808,696,Deposit,17730.95,HRK,12/23/2024 2:55,Completed,15ee84a7-4532-4974-b4ba-61ea0c502282
809,363,Withdrawal,12484.38,USD,10/2/2022 10:54,Pending,2a9f8c26-5769-48b0-aa88-7c64e2c72039
810,307,Deposit,19858.01,HRK,8/16/2022 20:58,Completed,de765fa8-935a-4298-8e76-0f0f469f1aa2
811,1299,Transfer,5854.07,EUR,6/5/2025 23:14,Completed,02b27aa1-06ec-4f97-a5ba-0b524a21a4ca
812,727,Payment,328.95,EUR,10/6/2022 13:27,Pending,467f68ae-db77-4e8a-a957-727098a28b4c
813,347,Transfer,17026.54,EUR,10/16/2024 18:12,Completed,cde036ba-e9fb-41a1-93d4-19b4b56604c2
814,1052,Transfer,19640.91,USD,3/10/2024 10:51,Completed,8404741f-0587-4137-81ed-a56be86cc55e
815,1003,Transfer,18117.27,HRK,6/29/2023 11:33,Completed,e4d252f8-22b4-4bf4-b91a-ec2f695b6eeb
816,1330,Withdrawal,14013.29,HRK,7/26/2022 18:03,Pending,337adefb-e753-4d0a-a9c2-c96f52fcf69c
817,920,Payment,6756.98,EUR,3/23/2024 7:52,Pending,c58cc49e-6e35-41c4-b57d-149bf4f59805
818,1345,Payment,13191.62,EUR,5/11/2023 12:02,Pending,5827788c-8271-47c8-9fa2-24b3bbf31bef
819,1130,Deposit,2621.69,EUR,10/13/2023 22:39,Completed,11a05df1-5cb2-428a-9e26-cf0c5041c0b9
820,1175,Deposit,6061.18,USD,4/12/2024 23:04,Completed,a6d4056d-2419-4adf-bad4-f873d9f8f29b
821,963,Payment,7774.06,USD,9/28/2024 19:25,Pending,468937ca-e328-42c4-9922-49689a10a977
822,1428,Payment,6719.34,EUR,1/12/2023 2:06,Pending,ab815c65-62c5-4666-bfc5-ec85694cab60
823,834,Transfer,2655.48,EUR,12/12/2022 7:37,Pending,614252c5-48fb-4f2e-b14e-dc9accb852e4
824,1473,Transfer,11052.13,USD,4/21/2025 10:58,Pending,36754f1d-d538-4fbf-be45-e1d9dd3acd07
825,577,Transfer,1675.29,HRK,9/16/2024 12:13,Pending,d6090533-d486-4c1d-a1bd-f9a7a48fad84
826,1376,Deposit,16111.45,HRK,9/6/2022 21:40,Pending,c4b2f410-dd8f-41ce-bf4a-a8eb858d113f
827,1043,Deposit,469.92,EUR,1/4/2024 10:39,Completed,6337a934-b08c-4a4c-aba8-e93bef9f61d6
828,220,Withdrawal,1497.55,EUR,7/4/2024 12:44,Pending,371c57d5-1470-4029-b8b9-5dbb9ec1b816
829,134,Withdrawal,11442.46,EUR,1/28/2024 22:35,Completed,ee569701-4418-4a4f-a73c-943cf3c0cdc6
830,179,Deposit,202.81,HRK,3/3/2023 19:56,Completed,a17b75ad-0320-4ed9-9631-9db53c404164
831,699,Deposit,3133.31,USD,11/21/2022 19:17,Pending,84a9b8af-337c-4617-8034-ea1362a0fe9c
832,1293,Transfer,15724.77,EUR,11/17/2022 6:31,Completed,d6c8dda2-d5a4-40f5-8fa5-0a143d97e583
833,1255,Deposit,1132.77,HRK,3/14/2024 0:05,Completed,b6371593-d237-45a9-abfc-1949efaebeb2
834,409,Deposit,3719.64,HRK,9/21/2024 4:36,Completed,d9924798-1c10-4143-854b-282e439c2eeb
835,8,Payment,15833.94,HRK,10/28/2024 7:56,Completed,b5847804-9441-4bf2-bc05-248f35ee1c88
836,431,Deposit,14342.41,EUR,3/25/2025 10:55,Pending,ece68815-b3d6-4658-b829-f0fb4ed428f8
837,657,Withdrawal,9526.12,HRK,8/19/2023 16:34,Completed,db5ec3b1-6cad-4d5a-ae1a-751762741b0e
838,1451,Payment,12113.1,HRK,3/10/2023 8:15,Completed,fbb226ee-0020-4366-b0b5-efe1f347cc47
839,961,Transfer,14633.98,HRK,5/8/2023 0:22,Completed,98d57c43-23d1-47e4-bf38-bfdf4404ae4b
840,907,Withdrawal,10156.61,HRK,12/31/2022 16:13,Completed,6260426b-42c2-40a7-9a26-47403c693167
841,361,Withdrawal,5272.6,HRK,4/6/2025 23:24,Completed,0c803a36-6e08-49c7-9689-bd1fdef5e208
842,1434,Deposit,14060.33,USD,8/2/2023 5:32,Completed,092760ad-2fc6-4d22-9850-7ece191b92b4
843,386,Withdrawal,16973.84,USD,6/20/2024 23:11,Completed,c08a181e-b8b7-4a9c-9081-1ff6b7ec52cf
844,333,Payment,12709.59,USD,2/11/2025 8:35,Pending,5a00c548-4f22-4167-a70c-c542b9d28ddf
845,1232,Payment,10138.02,HRK,11/29/2023 8:43,Pending,9d34ea31-8e4b-49ad-97ac-9759e8b54174
846,447,Payment,5026.49,HRK,7/8/2023 8:58,Pending,5e8701d3-8856-4ea1-90de-65f89c07374f
847,494,Deposit,13100.29,HRK,7/12/2023 2:37,Pending,b3688ffb-2520-4eb4-a8c6-2c11dcae8b66
848,577,Withdrawal,1302.42,HRK,5/30/2025 8:37,Completed,a1b49933-4e66-4dc3-a9c7-4a87582c6de1
849,1012,Transfer,18054.84,USD,9/11/2024 11:09,Completed,9ba1598f-42e1-42ca-8bf9-824fd25af8e7
850,1270,Payment,1608.23,EUR,6/12/2025 23:32,Pending,16054a87-7092-492e-bc03-73838d08904f
851,25,Deposit,6374.78,USD,8/17/2024 13:32,Pending,6d12be40-44e7-46ef-993b-f0a6ac835fed
852,1430,Deposit,11388.33,USD,10/29/2022 5:37,Pending,45d7300d-a5a8-4801-afeb-ff68bff9a605
853,924,Transfer,14846.43,USD,4/11/2024 2:05,Pending,100670c8-3ca7-4225-b9eb-c194a316b86a
854,759,Payment,6011.94,HRK,8/20/2023 3:01,Pending,db6d583e-e725-4e7c-88b8-1f9c643f7835
855,642,Withdrawal,4569.95,HRK,1/5/2024 15:58,Completed,7147880c-bbe5-4d77-8708-3eb177abf216
856,88,Transfer,8200.55,USD,1/15/2025 9:27,Pending,c49b1d2a-8450-416c-869c-2428b4b883f3
857,665,Payment,9277.84,EUR,4/21/2025 6:41,Pending,ecdf2171-0927-43cd-a470-bd1b1ce4efd4
858,927,Withdrawal,2850.24,HRK,9/3/2022 23:10,Pending,2a1774d4-ffb9-4611-a8b4-23ad41caf7f1
859,860,Deposit,17468.5,USD,7/17/2023 10:12,Pending,d632b322-6127-440f-8bf7-ce253f0ff909
860,782,Withdrawal,7994.37,USD,9/11/2022 12:59,Completed,fda6d6e9-68a0-46cc-9369-73e8d5003411
861,890,Withdrawal,3029.26,HRK,4/10/2024 23:15,Completed,bf948097-944d-4d83-8107-e62542156925
862,445,Deposit,337.62,USD,6/5/2024 15:59,Pending,e364b73d-2cd9-4827-bb96-51aa989bbea9
863,307,Transfer,6752.93,HRK,4/25/2025 0:09,Completed,733a449f-18df-4f4e-94ac-88b6679ef4e3
864,1019,Payment,3174.74,USD,10/2/2023 14:47,Pending,6851fc2d-7008-47ab-81c3-c48c53cd195e
865,467,Withdrawal,9735.83,HRK,3/28/2025 1:13,Pending,11363ab2-896f-4505-8e41-47bce44d12cd
866,887,Payment,18947.14,HRK,3/28/2024 8:57,Completed,274672ad-0d65-43ce-8e3a-c2d3cf6bc8d0
867,999,Deposit,7073.85,USD,2/13/2024 17:51,Completed,092cd8eb-d310-4bab-bef2-3ec21ee7667a
868,138,Transfer,14123.42,HRK,6/30/2024 3:14,Pending,e46ef3ff-b0b2-4982-85c5-1fa4a1941d3c
869,290,Withdrawal,10380.07,EUR,8/30/2022 1:58,Pending,4ee55521-a863-44b4-8994-1a58a4ad6adc
870,444,Payment,9815.23,HRK,1/19/2025 1:57,Pending,a7a51fa4-5148-4393-b34e-06f3e76bd84f
871,1294,Withdrawal,6778.22,EUR,7/6/2024 10:00,Pending,acf8e37a-6fa6-498a-b52e-e2da747ab4ec
872,1401,Payment,12236.42,HRK,4/4/2023 4:29,Completed,2219a9a6-1ac1-46d1-ad70-8318ab144514
873,1085,Transfer,6828.53,EUR,10/17/2022 13:04,Pending,97f229c0-317c-433f-b2e8-7d8891ab6f97
874,1411,Withdrawal,7397.66,EUR,5/29/2023 4:33,Pending,9e9ca3e7-71d9-4b58-bd65-3c77dabb1a20
875,130,Deposit,8947.09,EUR,4/5/2024 22:07,Pending,63ba1a70-3784-40d2-8c01-930733c7ded7
876,505,Withdrawal,18892.09,USD,7/3/2024 9:56,Completed,b3ee8e8d-7935-4552-b80d-726b467cbfb7
877,641,Payment,15738.25,USD,3/17/2024 23:43,Pending,fb7b68e4-78fa-4a54-901f-4d664989d1fd
878,1183,Transfer,13969.61,HRK,5/7/2023 5:49,Completed,b73e332a-0354-4735-b98e-ed5993f6f088
879,660,Withdrawal,14165.02,USD,12/26/2024 20:52,Completed,da201d9d-19e6-4b97-9d99-226e6a85bf52
880,511,Payment,11270.33,EUR,12/25/2022 8:53,Completed,c974b6a7-5505-4727-bbf1-986f10b32973
881,642,Deposit,7689.03,HRK,9/10/2022 15:46,Completed,7fe3a33a-13dd-4d84-a7ca-66648a723f4a
882,1278,Transfer,1635.34,EUR,7/5/2024 6:21,Pending,f959cd82-358f-4336-b058-f0e23edb4d5b
883,948,Transfer,1347.84,USD,11/16/2023 12:35,Pending,926a5e98-2b18-4502-9a29-550cc6ec4137
884,396,Transfer,14241.03,EUR,9/25/2024 6:01,Pending,0006d7d7-0360-48ff-a774-57d141126044
885,121,Payment,4939.25,HRK,11/6/2023 23:05,Completed,11e33f1d-deb9-4a03-a2fd-3ebd17997811
886,671,Transfer,16498.49,USD,7/22/2024 14:41,Pending,471808c5-62ea-4909-8fdb-49871aa905ea
887,1151,Withdrawal,15675.85,HRK,7/26/2024 5:30,Pending,c9c4ac64-a957-4c16-8511-7082081c6b7b
888,993,Transfer,12099.37,EUR,8/22/2024 16:05,Completed,718b6296-3f3c-420d-92a1-a2655beaa95f
889,1323,Withdrawal,19154.94,USD,11/21/2023 6:49,Completed,db8c35cc-d5b6-475b-beb0-b2a51f5194e3
890,606,Deposit,14712.54,USD,6/17/2025 11:15,Completed,9f58363e-3047-42ee-aa39-807e25cdfbc1
891,1073,Transfer,4972.05,EUR,10/26/2023 17:33,Pending,99d6d3f9-730c-4946-9d0c-8ec9349063a1
892,867,Deposit,5970.56,EUR,12/19/2023 5:00,Completed,9edee853-c8a7-4c2f-aa3b-a7c056ee0651
893,296,Transfer,515.42,EUR,4/13/2025 2:36,Pending,876a9e3a-838c-4262-b667-39eee9f28263
894,162,Transfer,9304.14,HRK,7/16/2023 19:58,Completed,749d3ff6-f926-4ade-96dc-a143a26f2664
895,915,Payment,11109.73,EUR,11/6/2023 22:06,Pending,33bf4822-141b-49dc-beb9-33e86043060b
896,644,Deposit,18738.69,EUR,1/4/2024 4:06,Pending,dd0115c5-768d-4b44-ac6c-6d8e948df0f4
897,566,Withdrawal,14128.87,USD,6/23/2024 21:04,Pending,3ff367e5-22a5-4da8-9303-53020d884172
898,584,Withdrawal,11733.74,HRK,12/11/2024 5:57,Pending,6084569a-b310-49fd-998e-cee4664b5e2f
899,35,Deposit,1057.95,USD,10/19/2023 3:46,Pending,20598fb5-e938-40a0-a659-9f2b53b0d9dd
900,1132,Payment,7382.75,USD,8/31/2024 1:12,Pending,949d1772-52ed-496c-a7b3-3b44d82c524e
901,1476,Payment,11007.04,HRK,12/6/2023 20:38,Pending,74f12de9-5bd3-49ce-b8a1-017020ab382d
902,1324,Transfer,7916.8,EUR,10/24/2024 17:42,Pending,25095291-7c91-4789-ba2c-b2d5a262673d
903,1256,Deposit,12875.98,USD,2/22/2023 5:45,Pending,6b8f09eb-8a06-40de-9175-a3492242e80f
904,1159,Deposit,17666.36,HRK,11/15/2024 13:06,Completed,e5ff3886-dca5-421c-a707-1933e23fdf4f
905,1481,Withdrawal,9938.57,USD,4/28/2025 1:02,Completed,f9e67319-929a-4548-9c08-3b81296d0758
906,287,Withdrawal,2054.04,USD,4/18/2025 0:50,Completed,52e6a556-ba85-4591-a4ce-642719c8756e
907,1462,Withdrawal,1846.27,USD,10/17/2024 23:47,Pending,ead60a78-f50d-44d1-a295-d096942eca6d
908,732,Transfer,1632.36,USD,3/5/2025 4:51,Pending,e3af063b-ba9f-4d00-ade4-637ce1d63847
909,143,Payment,8017.19,USD,5/4/2023 3:59,Completed,00fad2e6-8306-4f6d-995a-a337275b5ddc
