LoanID,CustomerID,LoanType,Amount,InterestRate,StartDate,EndDate,Status
387,382,Personal,462202.84,3.67,2023-06-26,2029-06-24,Closed
388,383,Business,421989.11,8.33,2024-11-30,2025-11-30,Rejected
389,383,Mortgage,272126.48,6.95,2024-09-11,2029-09-10,Ongoing
390,384,Business,483115.25,11.16,2020-10-27,2025-10-26,Closed
391,385,Business,182481.94,5.34,2022-03-21,2031-03-19,Closed
392,385,Mortgage,162586.2,12.22,2022-08-08,2023-08-08,Ongoing
393,386,Mortgage,108907.61,12.97,2024-03-05,2025-03-05,Rejected
394,387,Business,85135.54,7.18,2022-06-29,2024-06-28,Approved
395,387,Business,151929.0,12.15,2021-09-12,2022-09-12,Rejected
396,388,Auto,129454.33,6.63,2020-08-08,2024-08-07,Rejected
397,388,Business,145391.49,7.67,2021-07-24,2026-07-23,Closed
398,389,Personal,316927.94,4.85,2024-07-14,2028-07-13,Rejected
399,390,Business,169347.12,9.66,2023-09-21,2025-09-20,Approved
400,392,Business,407941.67,11.04,2021-11-02,2028-10-31,Approved
401,392,Auto,299069.83,9.33,2024-03-03,2025-03-03,Closed
402,394,Mortgage,415375.0,6.68,2020-08-25,2024-08-24,Approved
403,396,Mortgage,18870.58,4.23,2024-11-16,2034-11-14,Rejected
404,399,Auto,261050.92,10.63,2021-05-18,2028-05-16,Closed
405,399,Mortgage,319285.66,5.26,2024-05-23,2028-05-22,Rejected
406,400,Personal,266067.7,12.43,2023-08-24,2028-08-22,Ongoing
407,402,Auto,324777.61,9.03,2020-08-03,2025-08-02,Ongoing
408,402,Auto,312536.31,7.48,2025-04-27,2033-04-25,Approved
409,403,Auto,11399.08,3.79,2022-03-23,2026-03-22,Rejected
410,404,Mortgage,371548.85,13.08,2020-08-12,2026-08-11,Approved
411,405,Personal,157336.56,13.74,2021-12-11,2022-12-11,Approved
412,405,Auto,397741.14,13.32,2020-12-22,2023-12-22,Ongoing
413,406,Mortgage,334875.85,6.23,2025-06-01,2034-05-30,Ongoing
414,407,Personal,27903.56,7.81,2020-07-12,2029-07-10,Approved
415,407,Mortgage,34596.66,8.41,2021-07-30,2031-07-28,Ongoing
416,408,Mortgage,37083.66,3.74,2021-05-02,2023-05-02,Closed
417,408,Auto,172180.6,3.17,2023-10-06,2026-10-05,Rejected
418,410,Mortgage,314532.94,9.01,2021-12-08,2026-12-07,Rejected
419,411,Personal,241833.79,6.13,2021-05-21,2024-05-20,Closed
420,411,Auto,142511.2,9.62,2021-02-23,2024-02-23,Closed
421,412,Personal,9580.35,7.26,2024-10-28,2027-10-28,Approved
422,413,Auto,461315.98,10.33,2020-07-13,2025-07-12,Ongoing
423,413,Auto,336688.39,8.56,2020-12-18,2023-12-18,Closed
424,414,Mortgage,346791.4,12.09,2020-10-10,2024-10-09,Approved
425,414,Mortgage,219793.26,12.4,2021-09-25,2024-09-24,Closed
426,415,Mortgage,155947.85,7.14,2024-07-30,2032-07-28,Rejected
427,416,Mortgage,448589.43,3.97,2021-08-31,2025-08-30,Ongoing
428,417,Auto,240546.73,4.84,2025-04-18,2032-04-16,Rejected
429,418,Mortgage,396584.79,8.29,2023-09-15,2032-09-12,Rejected
430,418,Personal,224975.76,6.26,2022-12-05,2032-12-02,Closed
431,419,Auto,405394.0,8.81,2025-02-24,2029-02-23,Rejected
432,421,Business,199184.76,3.75,2024-01-09,2031-01-07,Closed
433,421,Auto,315525.11,8.27,2022-08-25,2030-08-23,Rejected
434,422,Auto,463655.88,6.95,2022-11-12,2025-11-11,Ongoing
435,422,Mortgage,237162.26,12.43,2022-04-02,2026-04-01,Ongoing
436,424,Auto,352285.21,10.68,2023-09-12,2030-09-10,Rejected
437,425,Personal,100868.42,3.64,2024-07-16,2029-07-15,Closed
438,425,Personal,26246.32,10.98,2024-01-02,2033-12-30,Ongoing
439,428,Auto,149584.15,13.16,2022-10-25,2028-10-23,Rejected
440,429,Business,210321.92,4.74,2021-12-29,2031-12-27,Rejected
441,430,Personal,344254.56,3.92,2023-05-22,2025-05-21,Closed
442,431,Business,314203.51,3.09,2022-05-12,2028-05-10,Closed
443,431,Business,98499.64,13.35,2024-03-06,2026-03-06,Rejected
444,432,Mortgage,381050.74,11.08,2020-09-14,2022-09-14,Closed
445,432,Business,485400.42,11.8,2024-04-10,2029-04-09,Approved
446,433,Auto,187858.62,6.97,2022-12-30,2030-12-28,Closed
447,433,Business,100449.71,5.02,2024-11-29,2026-11-29,Ongoing
448,438,Mortgage,337491.85,13.02,2025-02-15,2032-02-14,Rejected
449,438,Business,248510.33,7.93,2021-06-25,2031-06-23,Rejected
450,441,Personal,477959.33,10.76,2020-12-08,2026-12-07,Closed
451,443,Business,468591.64,8.45,2021-06-24,2031-06-22,Ongoing
452,444,Auto,380700.85,5.31,2024-03-09,2030-03-08,Rejected
453,445,Business,143754.74,10.03,2022-04-30,2028-04-28,Rejected
454,445,Personal,126985.54,6.67,2023-03-06,2027-03-05,Rejected
455,454,Business,323950.56,4.0,2020-06-23,2028-06-21,Ongoing
456,454,Auto,481772.7,11.8,2020-08-29,2028-08-27,Rejected
457,455,Business,325890.13,7.22,2020-09-17,2021-09-17,Approved
458,456,Personal,256410.61,11.02,2021-11-08,2022-11-08,Closed
459,456,Personal,167278.58,4.31,2023-03-21,2029-03-19,Closed
460,457,Mortgage,241676.22,14.93,2021-04-21,2023-04-21,Closed
461,458,Business,54803.98,13.53,2023-12-29,2029-12-27,Rejected
462,459,Auto,466401.51,5.53,2022-05-02,2023-05-02,Ongoing
463,460,Auto,141761.22,12.03,2022-12-25,2024-12-24,Ongoing
464,460,Mortgage,172206.59,11.77,2023-05-20,2029-05-18,Rejected
465,461,Personal,294977.65,6.54,2021-04-05,2028-04-03,Ongoing
466,465,Auto,459215.32,9.8,2023-07-19,2033-07-16,Rejected
467,466,Mortgage,255220.3,8.44,2022-08-13,2031-08-11,Closed
468,466,Auto,273140.78,9.77,2023-05-18,2031-05-16,Approved
469,468,Business,149863.09,8.59,2023-08-11,2026-08-10,Closed
470,468,Auto,214518.59,10.54,2022-10-30,2027-10-29,Ongoing
471,470,Personal,417754.86,11.17,2020-11-19,2021-11-19,Closed
472,470,Personal,151453.87,8.11,2020-12-07,2027-12-06,Closed
473,473,Personal,67904.73,5.8,2020-11-03,2027-11-02,Closed
474,473,Mortgage,279816.3,11.2,2025-06-15,2035-06-13,Closed
475,474,Auto,16151.33,8.69,2025-04-06,2027-04-06,Approved
476,474,Business,184032.22,11.99,2021-01-30,2031-01-28,Ongoing
477,475,Personal,419968.45,5.74,2024-03-28,2029-03-27,Ongoing
478,475,Personal,2440.05,9.24,2023-11-14,2033-11-11,Approved
479,476,Auto,367055.31,3.13,2024-09-25,2026-09-25,Rejected
480,477,Business,38885.45,7.51,2023-03-08,2024-03-07,Approved
481,479,Auto,9964.12,12.32,2023-12-26,2031-12-24,Approved
482,479,Personal,462940.34,8.29,2024-07-14,2026-07-14,Ongoing
483,480,Mortgage,445342.08,13.86,2023-03-31,2026-03-30,Rejected
484,480,Mortgage,216224.41,4.19,2023-01-03,2025-01-02,Ongoing
485,481,Mortgage,144862.36,3.83,2020-08-18,2029-08-16,Ongoing
486,481,Auto,12003.11,12.72,2021-10-22,2025-10-21,Closed
487,482,Mortgage,128120.89,8.59,2024-12-29,2033-12-27,Approved
488,482,Personal,270219.19,9.2,2023-10-01,2025-09-30,Rejected
489,484,Auto,366121.66,14.57,2024-07-23,2025-07-23,Closed
490,484,Auto,32247.7,6.07,2024-06-15,2026-06-15,Closed
491,486,Mortgage,210038.41,10.35,2023-12-28,2027-12-27,Rejected
492,486,Auto,162533.96,13.08,2024-08-06,2027-08-06,Closed
493,487,Business,71539.2,8.8,2021-08-21,2028-08-19,Closed
494,489,Mortgage,431753.69,7.79,2024-07-31,2026-07-31,Rejected
495,490,Auto,283908.04,10.52,2021-01-09,2026-01-08,Rejected
496,490,Business,25092.17,4.34,2021-12-13,2029-12-11,Approved
497,491,Personal,219319.38,8.19,2022-02-15,2025-02-14,Rejected
498,498,Personal,230905.63,8.73,2023-03-06,2031-03-04,Closed
499,498,Personal,476248.08,13.37,2023-07-23,2025-07-22,Closed
500,502,Business,404470.12,7.45,2025-01-16,2032-01-15,Rejected
501,504,Mortgage,12425.14,6.03,2022-02-18,2031-02-16,Approved
502,505,Mortgage,135709.2,14.43,2021-07-29,2027-07-28,Closed
503,506,Business,357758.44,7.18,2025-02-09,2029-02-08,Ongoing
504,506,Mortgage,421646.86,6.2,2021-11-12,2028-11-10,Approved
505,510,Personal,72923.33,10.56,2023-07-28,2026-07-27,Rejected
506,513,Business,278690.84,3.68,2021-11-09,2024-11-08,Closed
507,513,Mortgage,459371.54,11.78,2024-08-18,2032-08-16,Ongoing
508,514,Auto,132152.45,9.78,2021-03-07,2029-03-05,Rejected
509,514,Mortgage,336956.85,10.82,2022-02-27,2032-02-25,Closed
510,515,Mortgage,243153.52,11.29,2021-03-03,2026-03-02,Closed
511,515,Business,221937.88,8.05,2025-01-15,2035-01-13,Approved
512,516,Personal,390686.79,4.37,2024-04-28,2034-04-26,Approved
513,518,Mortgage,471825.5,5.91,2024-02-26,2034-02-23,Approved
514,519,Business,420621.36,14.69,2020-11-13,2023-11-13,Rejected
515,519,Mortgage,491219.32,4.41,2021-07-22,2026-07-21,Rejected
516,520,Business,214613.32,9.76,2024-09-08,2027-09-08,Closed
517,523,Business,295088.49,13.41,2021-07-26,2030-07-24,Ongoing
518,523,Auto,284939.91,4.67,2025-03-03,2033-03-01,Rejected
519,526,Mortgage,28581.8,10.22,2025-05-25,2032-05-23,Rejected
520,527,Auto,102125.86,3.57,2021-10-31,2029-10-29,Closed
521,527,Auto,93100.34,7.92,2021-04-11,2022-04-11,Approved
522,530,Personal,24859.1,12.63,2022-08-27,2031-08-25,Ongoing
523,531,Business,208736.19,6.55,2021-10-14,2022-10-14,Closed
524,534,Mortgage,285589.64,13.86,2024-07-10,2031-07-09,Closed
525,535,Mortgage,26599.34,8.1,2021-10-12,2024-10-11,Ongoing
526,535,Business,169960.66,5.34,2024-10-26,2028-10-25,Approved
527,536,Personal,491747.06,5.78,2023-05-24,2024-05-23,Approved
528,536,Business,193788.36,14.18,2024-02-24,2030-02-22,Rejected
529,537,Mortgage,120709.69,7.42,2023-12-16,2033-12-13,Closed
530,537,Personal,162910.17,5.35,2023-03-21,2028-03-19,Rejected
531,539,Auto,290042.9,12.63,2022-11-07,2030-11-05,Rejected
532,540,Personal,456876.05,14.45,2023-04-15,2032-04-12,Rejected
533,541,Personal,284627.26,5.07,2022-05-29,2026-05-28,Ongoing
534,541,Personal,84570.13,10.17,2023-10-03,2025-10-02,Rejected
535,542,Mortgage,240848.86,14.51,2021-10-29,2026-10-28,Closed
536,544,Personal,154435.77,11.26,2020-10-04,2025-10-03,Ongoing
537,545,Auto,192871.03,4.16,2021-02-20,2023-02-20,Closed
538,547,Auto,240620.14,8.24,2020-12-31,2024-12-30,Ongoing
539,547,Auto,242717.77,10.86,2024-10-17,2026-10-17,Ongoing
540,548,Personal,215306.11,10.54,2022-04-10,2030-04-08,Ongoing
541,550,Mortgage,351787.56,12.03,2025-06-08,2032-06-06,Approved
542,552,Personal,386969.36,6.91,2023-11-20,2029-11-18,Closed
543,554,Personal,339468.79,8.42,2022-10-18,2026-10-17,Closed
544,554,Personal,344553.7,5.52,2021-04-05,2026-04-04,Closed
545,555,Personal,430090.22,6.66,2020-11-19,2025-11-18,Approved
546,555,Mortgage,486939.4,4.8,2022-06-17,2032-06-14,Ongoing
547,558,Mortgage,89833.48,14.89,2023-10-12,2027-10-11,Rejected
548,560,Business,218707.05,7.17,2021-03-10,2029-03-08,Closed
549,560,Auto,33567.91,9.17,2023-08-18,2029-08-16,Rejected
550,561,Business,313383.95,10.73,2025-02-10,2029-02-09,Approved
551,561,Personal,148800.71,13.06,2024-01-07,2029-01-05,Closed
552,564,Business,207675.21,9.99,2021-12-08,2024-12-07,Approved
553,564,Mortgage,249648.2,9.49,2024-01-19,2026-01-18,Approved
554,565,Mortgage,121275.23,5.76,2022-03-18,2031-03-16,Ongoing
555,565,Personal,125215.31,10.37,2023-08-29,2028-08-27,Ongoing
556,566,Auto,256046.91,13.05,2022-02-16,2023-02-16,Approved
557,567,Personal,274853.54,13.76,2020-09-29,2025-09-28,Rejected
558,567,Mortgage,206652.82,11.91,2024-12-16,2027-12-16,Closed
559,568,Auto,238318.03,3.38,2020-07-30,2021-07-30,Closed
560,568,Mortgage,59999.88,5.33,2021-06-20,2029-06-18,Ongoing
561,569,Auto,445218.05,11.5,2021-05-14,2025-05-13,Approved
562,569,Auto,131862.79,4.88,2023-06-01,2031-05-30,Approved
563,570,Business,269161.67,12.22,2023-08-28,2024-08-27,Closed
564,571,Business,86043.08,5.44,2024-06-01,2026-06-01,Approved
565,571,Auto,148883.77,6.02,2020-08-05,2027-08-04,Closed
566,572,Personal,66129.09,8.37,2021-10-21,2026-10-20,Closed
567,572,Auto,74234.21,6.37,2021-07-14,2028-07-12,Approved
568,573,Business,216008.08,10.54,2024-09-12,2033-09-10,Rejected
569,574,Personal,284129.17,7.51,2020-06-25,2022-06-25,Rejected
570,575,Business,215756.12,13.12,2025-06-22,2034-06-20,Rejected
571,575,Auto,387165.96,5.73,2021-12-24,2022-12-24,Closed
572,576,Mortgage,301354.61,13.84,2024-11-13,2034-11-11,Ongoing
573,576,Auto,61461.11,4.3,2021-05-15,2029-05-13,Rejected
574,577,Business,231416.81,10.24,2023-06-04,2029-06-02,Closed
575,577,Mortgage,310687.09,8.14,2022-02-20,2026-02-19,Closed
576,578,Auto,402642.03,8.86,2021-01-19,2029-01-17,Rejected
577,578,Mortgage,66368.6,13.82,2024-06-12,2032-06-10,Closed
578,582,Business,483987.95,13.03,2020-06-27,2029-06-25,Ongoing
579,583,Personal,263646.71,11.55,2022-09-09,2032-09-06,Closed
580,585,Auto,434435.46,6.09,2024-06-21,2028-06-20,Rejected
581,585,Personal,215521.52,3.71,2024-05-09,2028-05-08,Ongoing
582,588,Auto,303117.31,11.54,2025-02-17,2028-02-17,Closed
583,591,Mortgage,175197.26,8.83,2023-08-09,2031-08-07,Ongoing
584,592,Auto,309105.77,14.98,2023-01-02,2028-01-01,Closed
585,592,Personal,169726.97,9.92,2023-04-04,2032-04-01,Approved
586,594,Mortgage,359084.09,8.0,2023-08-29,2027-08-28,Approved
587,596,Auto,249491.04,9.13,2023-08-29,2027-08-28,Closed
588,598,Auto,64893.18,12.66,2021-11-12,2029-11-10,Closed
589,599,Mortgage,45938.24,9.34,2023-01-07,2029-01-05,Ongoing
590,600,Auto,482492.17,6.77,2025-06-21,2033-06-19,Ongoing
591,600,Mortgage,454163.03,4.42,2023-10-15,2029-10-13,Ongoing
592,602,Personal,127366.07,10.13,2025-03-04,2034-03-02,Ongoing
593,602,Auto,212467.38,5.79,2021-07-24,2023-07-24,Closed
594,606,Mortgage,471420.34,5.89,2023-06-22,2029-06-20,Ongoing
595,606,Business,261455.57,13.58,2020-11-17,2025-11-16,Closed
596,608,Mortgage,117577.45,11.77,2024-07-19,2033-07-17,Rejected
597,608,Business,110799.12,7.85,2023-07-05,2033-07-02,Rejected
598,610,Personal,456923.28,4.5,2023-04-05,2024-04-04,Rejected
599,610,Personal,159493.86,3.93,2020-07-24,2022-07-24,Rejected
600,613,Business,172340.08,6.43,2022-10-16,2023-10-16,Ongoing
601,613,Business,57998.35,7.32,2021-01-14,2028-01-13,Ongoing
602,614,Business,158500.56,9.97,2023-02-08,2025-02-07,Closed
603,614,Mortgage,462292.34,6.89,2020-08-27,2023-08-27,Closed
604,615,Mortgage,86927.44,5.4,2024-03-23,2025-03-23,Closed
605,616,Personal,178066.09,6.49,2022-09-06,2026-09-05,Rejected
606,616,Business,15794.72,9.23,2020-09-07,2026-09-06,Rejected
607,618,Auto,362557.26,7.9,2021-06-08,2030-06-06,Rejected
608,618,Personal,231851.51,6.33,2022-03-07,2024-03-06,Approved
609,619,Personal,48656.4,14.42,2021-04-24,2026-04-23,Ongoing
610,620,Personal,428429.8,14.21,2024-04-17,2033-04-15,Closed
611,620,Auto,143526.59,9.56,2023-01-01,2024-12-31,Closed
612,623,Auto,312785.88,10.17,2022-12-15,2030-12-13,Ongoing
613,624,Business,242575.53,11.47,2025-01-15,2027-01-15,Approved
614,625,Personal,136472.87,4.53,2022-09-15,2032-09-12,Approved
615,626,Business,191779.37,9.69,2023-08-19,2024-08-18,Ongoing
616,627,Auto,270993.56,6.82,2020-09-17,2030-09-15,Approved
617,628,Mortgage,160069.87,8.85,2021-06-23,2029-06-21,Ongoing
618,628,Business,148767.77,3.35,2022-05-09,2024-05-08,Approved
619,629,Auto,110406.21,3.2,2023-11-21,2024-11-20,Ongoing
620,630,Personal,171004.12,3.06,2022-11-23,2023-11-23,Closed
621,630,Auto,5410.8,9.63,2022-02-02,2023-02-02,Rejected
622,631,Personal,299709.49,13.27,2024-09-15,2034-09-13,Closed
623,632,Mortgage,104063.98,3.44,2023-07-14,2025-07-13,Closed
624,633,Business,437882.96,9.92,2024-12-04,2030-12-03,Approved
625,633,Auto,159249.71,10.56,2021-08-17,2023-08-17,Rejected
626,634,Mortgage,300978.77,3.27,2022-01-11,2025-01-10,Closed
627,635,Personal,147100.63,7.78,2022-09-26,2029-09-24,Ongoing
628,638,Auto,224847.28,12.32,2021-05-24,2026-05-23,Closed
629,638,Auto,81592.94,12.5,2020-11-03,2027-11-02,Ongoing
630,639,Mortgage,414873.48,5.71,2023-03-22,2031-03-20,Approved
631,639,Business,455975.81,12.44,2024-05-17,2031-05-16,Rejected
632,640,Business,105187.44,13.06,2023-07-31,2025-07-30,Closed
633,641,Auto,259462.18,5.4,2023-07-05,2025-07-04,Closed
634,644,Mortgage,12405.16,13.59,2024-12-05,2031-12-04,Rejected
635,645,Personal,373248.16,14.49,2024-08-10,2026-08-10,Closed
636,645,Business,52464.61,7.46,2020-12-09,2027-12-08,Closed
637,646,Personal,137948.48,3.11,2020-07-06,2028-07-04,Approved
638,647,Auto,106009.05,3.34,2024-11-11,2029-11-10,Approved
639,648,Auto,149069.88,4.34,2024-07-01,2027-07-01,Rejected
640,648,Mortgage,88189.08,8.3,2021-09-29,2022-09-29,Rejected
641,649,Mortgage,136466.61,4.19,2021-04-03,2028-04-01,Ongoing
642,650,Auto,443852.67,8.22,2021-11-28,2031-11-26,Closed
643,652,Personal,455174.97,8.41,2025-03-24,2026-03-24,Closed
644,655,Business,478049.56,10.8,2024-01-22,2027-01-21,Closed
645,655,Business,42802.66,11.76,2025-06-06,2029-06-05,Approved
646,656,Mortgage,55582.52,14.09,2021-05-11,2029-05-09,Approved
647,656,Auto,248992.69,5.48,2023-12-08,2024-12-07,Rejected
648,657,Mortgage,209976.18,4.03,2024-08-17,2026-08-17,Rejected
649,658,Auto,276355.69,3.87,2022-02-02,2028-02-01,Ongoing
650,658,Auto,38255.86,11.86,2024-02-14,2025-02-13,Rejected
651,659,Auto,183393.85,12.84,2024-10-19,2034-10-17,Rejected
652,659,Auto,296236.45,6.42,2024-06-23,2025-06-23,Rejected
653,660,Mortgage,164909.56,6.19,2022-03-06,2024-03-05,Approved
654,661,Mortgage,83608.99,12.43,2024-05-05,2032-05-03,Approved
655,661,Personal,449357.89,10.22,2021-11-18,2029-11-16,Approved
656,662,Business,177389.18,5.77,2023-09-10,2033-09-07,Closed
657,663,Auto,480264.25,9.11,2022-08-23,2031-08-21,Ongoing
658,663,Personal,339765.38,13.22,2023-08-01,2032-07-29,Closed
659,664,Auto,189564.15,11.45,2023-11-04,2031-11-02,Approved
660,665,Auto,177627.52,3.83,2025-06-20,2029-06-19,Approved
661,665,Mortgage,271438.43,12.85,2024-05-09,2034-05-07,Ongoing
662,666,Personal,409101.89,10.22,2024-06-19,2034-06-17,Rejected
663,667,Business,394443.01,14.54,2024-07-10,2029-07-09,Ongoing
664,668,Personal,487666.53,14.51,2023-01-12,2027-01-11,Approved
665,668,Personal,198189.76,14.63,2024-05-31,2030-05-30,Ongoing
666,671,Business,91179.36,13.45,2021-01-25,2027-01-24,Approved
667,671,Business,3450.52,6.46,2023-08-15,2033-08-12,Rejected
668,672,Personal,460055.12,8.56,2022-01-21,2028-01-20,Rejected
669,673,Mortgage,205922.55,7.06,2023-10-02,2025-10-01,Closed
670,673,Personal,289329.29,5.43,2020-12-21,2029-12-19,Rejected
671,674,Business,335604.84,10.67,2024-06-07,2033-06-05,Ongoing
672,675,Personal,24560.34,13.95,2022-09-02,2023-09-02,Ongoing
673,677,Business,262551.83,9.15,2021-06-18,2022-06-18,Rejected
674,678,Business,455400.14,4.63,2024-10-21,2028-10-20,Rejected
675,680,Personal,499606.03,13.02,2023-10-23,2027-10-22,Closed
676,680,Auto,400556.61,8.01,2020-12-01,2029-11-29,Closed
677,682,Auto,267952.39,14.92,2024-02-28,2033-02-25,Rejected
678,684,Mortgage,42150.76,11.9,2020-08-09,2027-08-08,Ongoing
679,685,Auto,209148.88,5.99,2021-01-22,2022-01-22,Rejected
680,685,Business,326972.5,11.4,2023-08-25,2024-08-24,Closed
681,686,Mortgage,344485.51,12.39,2020-09-01,2023-09-01,Rejected
682,687,Personal,385069.93,3.09,2023-12-28,2033-12-25,Approved
683,687,Personal,4810.27,13.28,2022-10-17,2024-10-16,Closed
684,688,Auto,394841.88,13.41,2023-05-08,2033-05-05,Approved
685,688,Mortgage,15908.11,10.97,2024-07-22,2033-07-20,Approved
686,690,Personal,224672.5,14.08,2022-02-24,2029-02-22,Rejected
687,691,Auto,36970.34,4.5,2023-11-19,2030-11-17,Closed
688,691,Mortgage,255298.73,12.36,2024-10-01,2026-10-01,Closed
689,693,Business,67467.37,11.14,2020-10-03,2022-10-03,Approved
690,694,Business,189348.23,6.66,2022-02-06,2026-02-05,Ongoing
691,694,Business,122898.69,14.43,2023-11-30,2029-11-28,Approved
692,698,Personal,176513.51,5.0,2021-08-16,2023-08-16,Closed
693,699,Mortgage,24619.47,5.52,2021-10-02,2031-09-30,Closed
694,699,Business,335449.12,4.61,2021-02-12,2027-02-11,Approved
695,700,Mortgage,186377.4,10.06,2021-03-15,2024-03-14,Approved
696,701,Personal,462558.22,7.91,2022-05-17,2029-05-15,Ongoing
697,702,Auto,495453.8,8.4,2022-03-06,2027-03-05,Ongoing
698,703,Business,300643.23,8.1,2022-10-03,2024-10-02,Ongoing
699,705,Mortgage,102798.89,14.0,2023-11-06,2032-11-03,Rejected
700,706,Business,471376.71,11.28,2020-08-26,2026-08-25,Approved
701,706,Personal,438545.13,5.79,2025-04-09,2027-04-09,Approved
702,707,Business,124601.35,6.85,2023-12-20,2032-12-17,Rejected
703,709,Mortgage,87128.58,13.36,2022-07-20,2029-07-18,Approved
704,711,Auto,402511.49,8.62,2025-03-19,2033-03-17,Rejected
705,711,Personal,338922.65,6.85,2021-05-28,2030-05-26,Ongoing
706,713,Personal,222194.35,10.28,2021-05-17,2028-05-15,Closed
707,715,Personal,38033.58,6.19,2024-08-09,2026-08-09,Closed
708,715,Business,353973.88,5.87,2024-12-28,2028-12-27,Approved
709,716,Mortgage,309200.02,13.24,2023-12-24,2031-12-22,Rejected
710,718,Personal,328173.24,4.26,2024-07-11,2033-07-09,Rejected
711,720,Auto,405440.41,11.01,2023-07-17,2027-07-16,Approved
712,722,Mortgage,90231.22,14.81,2020-11-29,2029-11-27,Ongoing
713,724,Auto,132663.04,14.66,2023-02-14,2028-02-13,Closed
714,724,Auto,112576.29,5.81,2021-01-11,2022-01-11,Rejected
715,725,Business,414842.56,8.11,2023-07-25,2028-07-23,Rejected
716,726,Personal,29097.43,11.43,2022-07-16,2027-07-15,Rejected
717,726,Mortgage,351277.56,6.54,2024-08-05,2033-08-03,Closed
718,727,Personal,440401.22,3.72,2021-06-16,2022-06-16,Ongoing
719,728,Auto,35574.95,9.82,2021-04-29,2028-04-27,Closed
720,729,Business,91403.91,13.47,2021-11-22,2022-11-22,Closed
721,729,Mortgage,344841.5,6.63,2024-10-07,2032-10-05,Ongoing
722,730,Mortgage,201674.5,13.36,2020-07-18,2030-07-16,Ongoing
723,731,Business,134946.63,4.08,2021-09-19,2028-09-17,Approved
724,732,Mortgage,80322.23,9.88,2023-11-03,2029-11-01,Rejected
725,732,Personal,227508.79,9.5,2020-09-23,2025-09-22,Approved
726,734,Mortgage,187317.11,11.84,2023-04-04,2033-04-01,Closed
727,736,Auto,215198.81,7.79,2022-10-02,2032-09-29,Approved
728,736,Business,235920.55,7.66,2025-06-19,2032-06-17,Approved
729,738,Mortgage,438369.88,11.9,2020-10-12,2022-10-12,Approved
730,738,Auto,283979.72,5.27,2022-05-19,2032-05-16,Closed
731,739,Personal,63686.97,6.01,2023-11-12,2029-11-10,Rejected
732,739,Personal,5323.02,4.11,2025-01-25,2026-01-25,Rejected
733,740,Personal,494987.58,11.51,2023-08-02,2024-08-01,Ongoing
734,741,Personal,237488.99,3.43,2024-08-12,2032-08-10,Closed
735,742,Auto,277268.73,12.78,2022-03-10,2032-03-07,Approved
736,745,Auto,62607.23,7.02,2023-09-26,2033-09-23,Closed
737,745,Mortgage,225640.17,5.14,2021-12-23,2025-12-22,Approved
738,746,Business,458273.16,6.78,2023-08-08,2024-08-07,Rejected
739,746,Auto,440042.42,13.73,2023-04-23,2026-04-22,Closed
740,747,Personal,34851.23,12.67,2021-02-27,2030-02-25,Rejected
741,748,Business,13774.61,5.45,2025-06-06,2032-06-04,Approved
742,749,Business,407335.55,11.81,2020-08-02,2026-08-01,Approved
743,749,Auto,335361.3,6.04,2023-01-13,2026-01-12,Rejected
744,751,Mortgage,440519.64,6.55,2023-12-03,2027-12-02,Closed
745,751,Mortgage,413753.1,14.49,2024-01-07,2026-01-06,Approved
746,753,Auto,416439.92,10.96,2024-09-29,2026-09-29,Rejected
747,754,Mortgage,69616.68,9.58,2024-01-12,2033-01-09,Approved
748,754,Auto,151110.41,6.63,2022-01-13,2026-01-12,Closed
749,757,Auto,436717.83,4.03,2025-02-16,2026-02-16,Rejected
750,757,Auto,180438.67,11.54,2023-09-23,2025-09-22,Rejected
751,758,Auto,196837.42,6.18,2023-04-11,2027-04-10,Rejected
752,758,Auto,29444.93,8.98,2022-01-30,2026-01-29,Ongoing
753,759,Business,399925.91,7.95,2022-10-06,2025-10-05,Approved
754,759,Auto,59648.45,14.95,2020-07-23,2026-07-22,Rejected
755,760,Mortgage,175188.18,8.62,2023-09-04,2029-09-02,Approved
756,760,Auto,445483.63,3.42,2025-03-31,2027-03-31,Rejected
757,761,Mortgage,232478.41,8.27,2021-04-04,2022-04-04,Rejected
758,762,Personal,111239.23,6.35,2022-02-26,2025-02-25,Closed
759,763,Business,190320.26,8.93,2021-10-17,2027-10-16,Closed
760,763,Mortgage,161996.95,9.88,2024-09-19,2028-09-18,Rejected
761,764,Auto,143516.39,11.45,2021-12-01,2027-11-30,Ongoing
762,765,Auto,135832.64,7.07,2025-03-12,2033-03-10,Ongoing
763,766,Mortgage,123187.05,4.83,2025-06-14,2028-06-13,Ongoing
764,766,Business,19471.07,9.58,2023-04-28,2031-04-26,Ongoing
765,767,Business,477506.53,3.88,2023-09-28,2025-09-27,Closed
766,768,Mortgage,405062.8,11.73,2024-06-12,2030-06-11,Ongoing
767,770,Business,65531.1,12.07,2024-03-16,2031-03-15,Closed
768,770,Personal,410720.23,14.79,2022-12-24,2027-12-23,Closed
769,771,Mortgage,283887.54,13.08,2024-10-13,2032-10-11,Closed
770,772,Mortgage,200716.19,5.22,2022-03-04,2024-03-03,Approved
771,773,Auto,2860.28,3.16,2025-01-04,2033-01-02,Closed
772,773,Mortgage,28517.09,10.9,2020-11-11,2022-11-11,Rejected
773,774,Personal,189650.34,5.55,2020-08-23,2021-08-23,Approved
