TransactionID,CustomerID,DeviceID,AppVersion,TransactionType,Amount,Date
632,216,bff4ce91-ba52-4852-9104-855d8540c117,1.2.0,Transfer,617.25,2023-08-12 23:23:17
633,216,28badd13-73f8-4151-917d-4b79dea414e5,1.2.0,BalanceCheck,444.55,2023-10-12 11:53:21
634,216,91394dfb-8773-4192-a03b-075d2e7b45ab,1.0.0,BalanceCheck,387.9,2025-03-23 11:30:49
635,216,5f781736-86f7-4ba4-b405-91e7e95451f3,2.0.1,QRPayment,511.62,2025-05-07 20:39:08
636,217,ac3fb8d9-4a14-4eaa-a327-065369ca3ce0,2.0.1,TopUp,899.66,2024-03-29 04:37:37
637,217,9f18e2c0-13d7-43da-90c1-756f0c9ac9c5,2.0.1,BillPay,506.69,2024-02-03 08:29:02
638,217,33fdc3b4-a16b-401a-9e9a-821a9bcfcb0f,1.1.2,QRPayment,960.76,2025-03-25 21:31:35
639,217,91fe6dca-2c39-4754-a5b5-b94308498e3c,3.0.0,QRPayment,383.95,2024-08-17 13:14:22
640,218,0bcd28c8-3179-4186-854c-bb345fca20ab,2.1.0,BillPay,954.24,2025-04-26 01:59:12
641,219,3773d061-7719-40bb-b09f-b7a712297d70,1.1.2,Transfer,658.88,2024-06-17 22:02:34
642,219,ee1601c0-1d89-45b6-b621-bf27c900ab83,2.0.1,Transfer,714.77,2025-04-27 21:42:50
643,219,e250792c-b595-4805-be34-1b2d77710ec6,2.0.1,Transfer,185.92,2023-06-25 20:11:41
644,219,629097ba-01bd-497f-82ed-08059910e3ea,2.0.1,BalanceCheck,391.32,2023-07-11 03:49:07
645,220,023d9153-c25e-4fb0-ae12-c45258ac0b85,1.0.0,QRPayment,260.92,2024-08-23 22:13:12
646,220,dfa0cb5a-b6b0-41e4-9f33-375db4d33873,1.1.2,BillPay,299.3,2023-12-13 21:17:50
647,220,976a71a3-f16c-43f8-8da2-fd598e077c5a,1.2.0,BalanceCheck,81.64,2024-10-23 02:44:29
648,220,d16a4ae7-ab25-4bf4-8089-9387ceb55954,1.1.2,BalanceCheck,927.35,2024-11-14 09:17:35
649,221,0d3934c1-ec98-4eac-bb89-425c53ca5e56,3.0.0,BillPay,79.55,2024-08-23 22:42:50
650,221,d0a960b1-4a83-4184-856e-5d2071b0434b,1.0.0,Transfer,564.77,2024-11-16 01:35:01
651,221,2ccf5454-9f04-4c38-901a-4ea33f249188,1.0.0,BalanceCheck,417.62,2024-01-25 03:05:00
652,221,13460b03-a54d-4fb4-8658-4d1f5e4e7f42,1.0.0,QRPayment,90.75,2024-01-07 14:57:51
653,222,8f49190a-98eb-44f4-9efa-d69a9f9db8fe,2.1.0,Transfer,54.66,2023-07-20 14:28:44
654,222,a313a104-555d-4d0d-948c-f0201d1876d6,2.1.0,Transfer,139.16,2023-08-31 12:22:30
655,222,81e1e787-248f-4f0f-8a62-836210912cc8,1.0.0,TopUp,992.83,2025-02-25 11:38:13
656,222,3f705e6e-7720-48f0-a759-d21550724f0c,1.1.2,BalanceCheck,579.91,2025-05-24 00:21:39
657,223,db37b053-2fb6-4d30-9c3c-0531e0654069,3.0.0,QRPayment,936.6,2024-01-26 20:32:55
658,223,a0620a48-0e16-4599-b04a-48d26c80fa38,1.1.2,TopUp,804.31,2025-05-22 18:56:53
659,223,2b8b5638-8d6b-4341-83a7-eab53c21ca37,1.1.2,QRPayment,848.74,2023-10-20 00:54:10
660,224,ad1e2a6f-2764-4fef-8d84-5f5624d1d6d5,3.0.0,BillPay,780.4,2024-07-21 19:27:27
661,224,6c8716fc-4666-42cc-93e7-4771a97bc0ac,1.1.2,TopUp,655.02,2025-05-21 00:28:16
662,225,e750f60e-9a9a-4651-80aa-1568aee2913b,1.0.0,BillPay,608.86,2024-02-20 09:19:24
663,226,8c847c6c-0046-4407-9b99-f92e8412e9dc,3.0.0,QRPayment,306.1,2024-10-11 19:03:25
664,226,b023da27-f629-4587-a43b-457f8326b9a5,1.2.0,TopUp,922.76,2024-03-26 03:52:07
665,226,3532f534-7a24-46f8-8d58-ec47a0dc33e1,3.0.0,QRPayment,108.41,2023-10-23 05:23:22
666,227,a5673aa7-4f9c-43d2-9606-f9cc2fd4f0e8,2.1.0,TopUp,914.64,2024-08-29 20:10:38
667,228,07551913-e1b6-4b9d-b6f5-5612702ae194,2.0.1,BillPay,817.14,2023-10-17 20:17:28
668,229,5893f079-38ef-4096-a2fe-a32404722dd8,2.1.0,BillPay,172.23,2024-10-23 02:35:20
669,229,6e4dd2b2-8c9f-429d-b115-e9c4d4d15256,1.2.0,BalanceCheck,24.25,2024-07-31 20:07:22
670,230,55f9eba4-5729-446d-923a-0a266f95f78d,1.0.0,QRPayment,245.65,2024-02-04 13:14:06
671,230,e49f1487-21da-4160-81d1-464d0a065310,1.2.0,TopUp,360.94,2023-09-01 06:27:47
672,230,d25de830-7ad6-4c16-af88-89c5c78f7b98,3.0.0,TopUp,710.16,2024-12-15 15:37:24
673,230,bb5e8fca-d85b-4198-b89b-56c8c18b806e,2.1.0,Transfer,399.12,2024-07-26 05:36:36
674,231,77257523-f93d-4267-b51a-4de1175c9abd,2.1.0,BalanceCheck,69.86,2025-03-05 08:12:24
675,231,f0d67325-0fbe-43ec-a62b-d1eeccb777aa,1.2.0,Transfer,410.39,2025-02-09 08:39:15
676,231,20ebe031-2a1c-4d05-9253-97ea878eb8d6,3.0.0,TopUp,935.05,2023-08-08 00:42:12
677,231,a1003343-ce2f-4d38-83bd-22e16dae255f,2.0.1,Transfer,931.69,2024-06-17 02:48:36
678,232,85a063fa-4392-4a97-9f85-a84e63405f40,2.1.0,TopUp,885.98,2024-09-23 18:28:47
679,232,245527a8-59b9-4313-a07b-23e7b8ed3dd8,1.1.2,Transfer,923.89,2024-09-11 15:08:34
680,232,abbc9726-66a3-417f-9ecb-9a01bb7a3957,2.1.0,BalanceCheck,5.98,2023-09-07 19:22:35
681,233,2e4a441e-ada7-478e-b47d-92aeaa72cdfb,1.2.0,QRPayment,917.72,2024-03-03 09:03:42
682,233,e9226876-873a-4115-8287-b28ce7052693,2.0.1,BalanceCheck,635.94,2023-08-22 17:56:45
683,233,15d8264a-6568-4559-be99-760e6ecd2379,3.0.0,BalanceCheck,781.92,2024-01-20 01:11:57
684,234,459ee12e-2059-4af1-8bcc-1eee9b8beb57,1.2.0,TopUp,391.85,2024-01-08 04:04:52
685,235,4a37abea-aa3d-4521-b047-9f7b6126e532,2.0.1,BillPay,102.46,2024-04-29 13:18:36
686,235,6843e26e-c82e-498a-8c3a-9ad057fda507,1.2.0,QRPayment,639.16,2023-08-22 08:52:11
687,235,5a0b1ecc-7356-4ca5-9f59-ab9daf594f2a,1.1.2,Transfer,25.18,2025-05-28 21:58:29
688,235,eeb421be-2adb-4d41-b551-956bfbdbb30e,2.0.1,QRPayment,971.1,2024-06-11 11:45:01
689,235,8875fa92-3490-42a0-83b0-e1c5a5727c6c,2.0.1,BillPay,933.29,2024-09-17 10:41:32
690,236,b5f5cfe1-c18b-4626-8451-a5d9f3768ce7,1.1.2,BillPay,479.11,2024-10-29 11:29:12
691,236,5b1db569-54bd-442d-91d8-3b18cffab489,2.1.0,Transfer,714.42,2023-08-20 22:36:22
692,236,10a5f458-2906-406c-a2b0-1dffe7b57f31,3.0.0,BillPay,892.71,2023-07-14 21:12:27
693,237,4bb93763-7864-4230-9979-1a8cc19f1c1e,1.2.0,QRPayment,473.07,2023-11-05 11:35:39
694,237,7e07ec51-1ea9-4292-af2a-b6a8b5677b8e,1.1.2,BillPay,467.88,2023-11-21 06:08:57
695,237,687e6aec-12e5-4dca-8640-693c38c1904a,1.0.0,BalanceCheck,962.26,2023-11-15 12:31:36
696,237,35efde69-838e-44ba-8920-d0be50f310bd,1.2.0,BillPay,35.47,2024-01-26 05:49:36
697,237,606a287e-7bc2-456e-ad83-967d4ec38bd6,1.0.0,Transfer,217.58,2023-12-26 13:02:39
698,238,0fc15b40-689c-4b8a-9332-659de8cebd08,1.0.0,TopUp,557.46,2023-09-03 02:02:36
699,238,a7fab18f-4bac-4119-92e0-8ee1d0ae9573,3.0.0,BillPay,874.25,2023-10-06 18:47:19
700,238,dbead666-fa99-4bd6-b8cb-1b6a5251a8be,3.0.0,Transfer,751.36,2025-04-18 03:24:56
701,239,bc150ce7-2550-439f-b7f9-17e27e674eb5,2.1.0,BalanceCheck,818.59,2025-02-06 17:01:37
702,239,5ac5131a-96a3-410d-88d8-ac21b4f43867,1.0.0,Transfer,739.63,2023-09-25 17:09:31
703,239,c9a26afb-f83c-4ff9-95cb-70380cf2f614,1.2.0,Transfer,761.41,2023-11-23 08:48:07
704,240,dae74e55-021b-4b4a-ae6a-ddca7af9a860,3.0.0,Transfer,966.05,2023-08-22 04:10:58
705,241,98268f30-50e9-48b2-9f4d-b3842b90d031,1.0.0,Transfer,632.43,2025-03-10 13:02:27
706,242,d554712c-e59f-4117-9c29-9a801aa0352d,1.0.0,TopUp,696.07,2024-11-02 00:45:27
707,242,477e7c9d-b9e6-4104-aa02-24ef69523efe,2.0.1,TopUp,138.9,2023-10-22 09:08:31
708,242,1b2a2f27-606d-4fc0-960e-d661c21c9fb2,2.0.1,TopUp,12.29,2024-02-07 08:16:30
709,242,f2e607e7-d6ad-4147-b171-9426b31b519d,2.0.1,QRPayment,161.46,2024-12-22 21:11:48
710,242,6293df3c-4422-431c-8df1-d7e8dcd359ed,3.0.0,BillPay,445.81,2025-01-21 15:03:44
711,243,893fd927-ed84-43a5-a521-85adafc2f91e,2.1.0,Transfer,629.78,2024-12-28 21:49:46
712,244,bc7cdec1-f693-4b01-a7ca-00005a83a90f,1.2.0,Transfer,788.88,2024-09-02 18:48:48
713,245,601d83ef-7f57-4f96-b1d7-ea7bba2df680,1.0.0,BillPay,606.23,2024-06-19 15:56:53
714,246,c09b5059-fe65-41c0-a69e-0a344edca247,1.1.2,Transfer,318.55,2024-03-18 21:08:10
715,247,bdf79680-5836-4ed7-89ff-1c577c5ecd8a,1.2.0,QRPayment,474.59,2024-04-06 03:54:28
716,247,981c83c0-5b85-465b-954d-e14d6630537e,2.0.1,QRPayment,408.79,2023-06-27 13:08:13
717,247,ef5023e6-d893-43cc-986e-4d9ef9cd7f91,3.0.0,Transfer,35.36,2024-11-19 20:48:56
718,247,84ec33ab-3be8-4ffb-aa72-c73bee49ccaf,2.0.1,Transfer,647.64,2024-10-11 03:49:03
719,247,cfe39fc0-3ed5-4a19-9d59-616a45a61b32,2.1.0,Transfer,484.98,2024-01-31 00:29:40
720,248,dacbddef-4a5d-404c-b2a7-720a3e57950f,1.0.0,QRPayment,944.17,2024-04-12 15:17:54
721,248,74bb357e-9975-4396-ac6f-080172bd7ca1,2.1.0,TopUp,979.22,2023-08-14 22:38:31
722,248,508a38c3-8287-4d83-8635-832191efbf47,2.0.1,QRPayment,999.8,2024-02-05 02:25:48
723,249,b5812761-5e7e-47b4-912c-b8ec07872aba,2.1.0,BalanceCheck,703.02,2023-10-15 10:06:56
724,249,c6472b67-b7ae-4e70-a9e7-449cfb375680,1.1.2,QRPayment,909.0,2024-09-09 11:24:45
725,249,08281ece-2382-4307-af32-980567e9e425,1.1.2,BillPay,738.5,2023-08-15 08:52:32
726,250,19171cb4-580a-49b4-a793-3239827b986e,1.2.0,TopUp,655.08,2025-03-06 00:11:57
727,251,59b29214-af4c-480b-8e5c-c92edab106f0,1.1.2,BillPay,323.15,2024-07-18 12:06:24
728,252,2232573d-6b92-46a1-9f1b-1f8f6e771702,1.2.0,BillPay,600.54,2023-06-26 17:50:41
729,252,89442cfc-1b02-4b26-ad64-c7e809187a2f,1.2.0,BalanceCheck,526.61,2024-07-29 23:11:59
730,253,6d0a57f0-da56-4777-914b-560909d99f26,1.0.0,TopUp,932.39,2025-05-22 14:33:49
731,253,d236afd8-f63a-4367-b012-d4115a12003c,1.0.0,TopUp,909.37,2024-10-11 03:39:47
732,253,96ae3263-2c60-4742-91f4-f8cdbcd4f759,2.1.0,BillPay,584.5,2025-06-23 23:46:05
733,253,11c759cc-14a5-4d4b-b49a-a7f4cbc01a08,2.0.1,BalanceCheck,798.56,2023-09-02 04:50:49
734,253,db9883f1-57ec-4682-bb5d-51c1ef13d3c2,2.1.0,Transfer,310.75,2024-04-29 09:44:59
735,254,5380c0ee-a380-491b-a6d3-2d1e63522ea1,1.1.2,QRPayment,718.59,2024-12-23 17:24:27
736,254,ecdd8048-c178-4636-8e5b-24e4f0919d30,2.1.0,TopUp,755.6,2024-06-03 13:36:51
737,255,a544f9f8-3b20-49ac-8f3a-713619f42968,2.1.0,Transfer,544.02,2023-09-22 08:04:19
738,255,147b14b2-a620-49f9-a929-4c94ea9aea90,2.0.1,TopUp,272.63,2025-02-18 11:39:15
739,255,df84096d-8f80-4c8e-80be-a714b1cd4d07,2.1.0,TopUp,687.04,2025-06-18 07:03:19
740,255,b214e5ba-8bc7-4be5-a939-6dd8a840b148,2.1.0,Transfer,466.7,2023-07-20 06:06:53
741,255,599e81c0-d265-46b2-97b7-2d85710d958c,1.1.2,Transfer,358.83,2024-10-25 12:54:59
742,256,c1ba3cec-1f7d-4e83-959d-52bdeddd3cd0,3.0.0,BillPay,690.69,2025-05-07 20:50:03
743,257,0c7bab2f-a518-4ac5-85dc-5bf0cf5d1e48,2.1.0,TopUp,743.63,2025-03-01 17:20:30
744,258,6718004b-c62b-43f4-9a0c-4c60dbfb8175,2.0.1,BillPay,288.4,2025-04-10 20:24:35
745,259,95594a63-6684-4208-8ca2-77202e23f2d6,1.0.0,Transfer,950.39,2023-11-04 15:48:22
746,259,cbc15584-2dbd-4fc7-a264-9bb3651c19a9,1.0.0,BillPay,195.11,2025-04-13 04:18:38
747,260,0b42bc79-06de-4407-8487-51bf2a75667a,1.1.2,BalanceCheck,822.84,2024-07-14 07:35:21
748,260,456c9d89-cce2-4068-b9ae-9d798b5de28c,2.1.0,BalanceCheck,867.54,2023-08-21 21:53:34
749,260,1ccd8468-edcb-40c0-a6da-f05bcd046a47,2.1.0,Transfer,968.33,2024-11-19 11:22:03
750,260,c2eaf718-f6f4-495f-979a-9359fe18d4fc,1.0.0,TopUp,765.03,2024-10-24 04:15:05
751,260,175e070c-6340-4fe4-a2d6-9b633e597182,2.1.0,Transfer,722.4,2024-07-27 04:23:27
752,261,19ff40e5-09af-401c-afe4-42f57c11e315,2.1.0,Transfer,859.42,2024-07-06 15:26:46
753,261,5a1239be-d2e7-4bb0-95f5-ab824d18d663,1.2.0,Transfer,552.22,2024-04-21 02:13:00
754,261,a491bb6c-845c-42f3-a1cf-131459f2d68b,2.0.1,BalanceCheck,896.17,2024-12-08 21:13:45
755,262,b0a6cc95-02fa-4042-9258-1c697a136157,3.0.0,Transfer,413.54,2024-03-11 15:25:53
756,263,8a73738d-5f8e-49b5-a140-e55ddc7cfd54,1.1.2,QRPayment,764.15,2025-02-05 23:18:15
757,263,8ef39be2-32c5-4a88-bb14-7f97c699923a,2.1.0,BillPay,467.21,2023-09-24 08:03:09
758,263,8ed2f8f3-0956-4830-b18e-44cf13c60dac,1.2.0,BillPay,875.69,2024-05-26 10:15:06
759,264,570a3b4b-a2cf-4cf6-b004-c04e400a8afc,1.0.0,BillPay,566.69,2024-07-24 22:47:17
760,265,f442da9a-ef0c-49a7-924c-9fea101fe3ec,2.1.0,TopUp,622.61,2025-02-17 13:33:56
761,265,833577f5-3329-4b14-bf7f-3e91222e3a94,1.1.2,QRPayment,872.38,2024-11-10 08:26:49
762,266,30bcec76-2996-4888-a95f-d0c84a55a3a6,1.0.0,Transfer,969.91,2024-08-28 23:26:37
763,267,28f7bb68-2eb6-4efd-91ea-08a0347fc8bd,2.1.0,BalanceCheck,915.61,2024-01-11 08:07:13
764,268,dc204f5f-eaa8-49b3-8493-1bae0737730c,1.0.0,QRPayment,666.27,2025-03-14 18:48:10
765,269,c272c8a3-a5ed-4f35-8303-229ee86375de,1.1.2,TopUp,368.59,2024-03-22 10:32:39
766,269,3a9d3784-4fa7-485f-8036-790deb8d4f09,1.0.0,BillPay,140.38,2023-08-26 08:56:41
767,269,00c2c310-7a12-4500-9131-f52e59636d19,1.2.0,BalanceCheck,434.18,2024-02-14 13:23:14
768,270,4d0c2601-e04a-43e3-922d-1019001dee70,1.0.0,BalanceCheck,460.54,2024-10-27 15:34:44
769,270,c210ae9a-9c6d-434d-bf71-384ed35a6793,1.2.0,Transfer,155.88,2023-11-24 17:42:54
770,270,abe0acf7-e8bc-4301-9ed3-f1190b1ac12c,1.0.0,TopUp,989.1,2025-05-08 04:06:37
771,270,155a6b39-c25c-4b5b-a2d7-8d3e2cd7857c,3.0.0,TopUp,755.69,2024-08-02 03:54:58
772,270,149ee2fa-f713-432e-ba3a-4dab8393b8f7,2.0.1,BalanceCheck,204.69,2024-02-07 13:39:55
773,271,ff5fee43-b2d5-4230-a109-46073b182d18,2.1.0,QRPayment,608.87,2025-05-11 20:02:21
774,272,935533a9-01f2-4702-ac11-dae80c89f759,3.0.0,Transfer,392.67,2023-07-30 00:58:31
775,273,95d912f7-4801-40d4-b539-08910f17b7f5,2.0.1,BalanceCheck,763.46,2025-05-01 08:04:17
776,273,f2560afc-48dd-4889-9698-0a9b39ef562b,3.0.0,BillPay,197.67,2023-07-16 04:41:21
777,273,f807af96-dc60-432d-9bfa-2ae933a0ed4c,2.0.1,BillPay,456.58,2024-12-20 16:21:34
778,273,c0475880-e9bc-4f40-a09c-8e0e12812fef,2.1.0,QRPayment,809.38,2023-11-17 13:34:14
779,274,b225825d-1af4-463f-866a-5f51670a3eee,2.1.0,QRPayment,263.13,2024-12-25 03:14:54
780,274,554037f7-3d37-4e24-8492-e853f271fb8f,1.1.2,BillPay,579.3,2025-04-24 01:20:24
781,274,0d16f86d-4a3e-4596-9a85-45699411dd11,1.2.0,TopUp,51.66,2024-09-18 12:10:08
782,275,f6066a3d-2d97-4679-bae0-e9e1db263883,1.1.2,BillPay,221.3,2024-05-09 01:32:52
783,276,8a4fdf84-c737-42c0-a58c-194bb3cdbd2f,3.0.0,Transfer,161.22,2024-01-04 09:38:49
784,276,36261ba3-80ae-4e4c-9886-792ede408622,2.1.0,BillPay,34.69,2024-10-04 06:12:05
785,276,c4ca13e6-685b-4fb8-8844-c5386f0ccd05,3.0.0,BalanceCheck,198.89,2023-12-05 11:51:02
786,277,1bf3e282-4ccc-43ee-96b2-2595cc1979b8,2.0.1,QRPayment,243.25,2023-08-31 02:13:25
787,278,72dbf3e1-6142-4654-9f93-456bbdedb791,1.2.0,BillPay,867.23,2023-08-10 07:22:10
788,278,0119eddc-10f9-4d0f-9467-a9dca7bd6a1b,1.2.0,BalanceCheck,846.41,2024-12-14 06:38:18
789,278,ade85542-5f99-4e64-91a9-eb6e9d65b6ad,1.0.0,QRPayment,512.2,2025-05-10 16:07:17
790,278,7e5bca62-5f1a-4d16-8cda-806f646f0ad2,2.1.0,BillPay,959.67,2024-12-23 06:49:59
791,278,408f0799-b971-4cb8-9ee8-5c59c927799b,2.0.1,Transfer,582.65,2023-12-14 14:05:01
792,279,3676a844-490e-4e4f-9d19-e8dc641ea2fb,2.1.0,QRPayment,561.62,2023-09-23 00:24:17
793,280,cac14533-4ce9-4512-9adb-66a61c8c66a6,1.0.0,Transfer,157.72,2023-07-15 20:04:27
794,280,986612e1-ceb6-4520-843a-57e9a0f032d1,2.0.1,QRPayment,685.78,2023-09-05 04:48:24
795,280,bbedbe70-282d-4d8c-947f-cb0586562cb6,1.2.0,BillPay,193.93,2025-04-21 03:39:37
796,280,1b7c825b-6828-4e60-a0fc-65d9a617066c,3.0.0,TopUp,368.02,2023-09-03 10:46:45
797,281,91d9175b-74c2-4f38-9724-ce42d8ca75bb,1.2.0,QRPayment,575.85,2024-06-16 11:49:33
798,281,56948b82-0ac9-4b2f-9ad5-fedc94f52885,1.2.0,BalanceCheck,774.65,2024-09-21 23:01:39
799,282,0e1475af-8fda-4a5e-a715-fc45e2d5de7d,2.0.1,BillPay,778.4,2024-05-18 17:49:06
800,283,6f22e334-ce9a-4881-b92f-ea8f12a3e9df,1.0.0,BillPay,764.1,2023-07-04 16:44:42
801,283,58d26e45-c92c-4aef-bf25-b42dc8f9fde2,1.1.2,QRPayment,439.37,2024-09-15 04:32:41
802,283,88d7b8e7-348b-4e56-b0cb-27f4451d9d0d,1.1.2,BillPay,66.82,2025-05-25 06:34:43
803,284,234eb6b2-276d-47fb-b1bf-c237ac055f04,2.0.1,BillPay,648.3,2023-08-04 14:38:42
804,284,1b6968e6-c3e3-47ea-aa6c-d0c6ae4c467a,2.1.0,TopUp,18.39,2023-07-30 22:17:21
805,284,2ad6a587-b5da-4e8a-942c-3c863bc9e245,1.0.0,BillPay,917.84,2023-11-30 08:48:39
806,284,f0775f52-8fbd-47af-9c09-59cdb369279e,3.0.0,TopUp,809.79,2024-02-16 04:48:05
807,285,6334e5a8-1c7d-4274-9ce7-cff39b5622f0,3.0.0,Transfer,845.17,2024-09-23 12:53:14
808,286,19ca5c16-9ba7-4559-ad68-c34fe8760436,1.0.0,Transfer,128.84,2024-11-05 02:02:06
809,287,b40f2694-7d4c-4be7-b51f-f36ff1cc2b91,1.0.0,BalanceCheck,695.3,2025-06-08 02:40:38
810,287,9357a052-94ce-461b-99ff-3d1f0cc048de,3.0.0,BalanceCheck,4.5,2024-05-20 19:19:02
811,287,9d9c8868-f6dc-4b95-8d6a-f574e7558122,1.2.0,BillPay,133.04,2024-10-03 04:04:15
812,287,eb55b9bc-5c77-4b20-be65-9a8e67126c3b,1.0.0,BalanceCheck,587.08,2024-04-30 11:14:04
813,288,9e7a208d-0c4b-4b91-8a64-74fcd3341c05,1.0.0,QRPayment,967.58,2025-04-17 17:29:41
814,288,00bd00d8-2524-4407-a541-1d32f81f810c,2.0.1,TopUp,716.94,2024-07-29 15:18:45
815,288,403f453e-dc9d-469e-8978-1116f928056b,2.0.1,Transfer,882.5,2024-08-06 03:21:19
816,288,6407490d-0359-4179-878c-2af422440bfc,2.1.0,BalanceCheck,478.09,2024-05-09 21:26:46
817,289,4b52b0b8-dd6d-4b41-ac89-7d3fe847650b,1.2.0,BillPay,358.86,2025-02-16 23:11:52
818,289,bef77008-1c0b-481b-a950-3218f1496a97,1.2.0,QRPayment,305.76,2024-01-21 18:02:03
819,289,829d1536-493d-434d-ad57-ee7cd9d90573,1.1.2,TopUp,90.94,2024-05-02 22:30:19
820,289,7236e8f8-13ff-4892-ad35-390c22584f53,1.1.2,QRPayment,923.14,2023-12-07 00:30:39
821,290,c0dec276-325c-40ec-9512-a4e1bc09308d,1.0.0,BillPay,651.41,2024-09-17 13:35:31
822,290,1372b79d-929a-4ee3-8deb-dcc768187b7d,1.0.0,BillPay,35.04,2024-11-28 09:16:55
823,290,ee86a30f-68bd-4910-82de-00987a513783,1.1.2,BillPay,402.85,2024-10-21 03:04:45
824,290,09dbe209-2049-48d5-87bb-e8a0ab69d504,1.0.0,BillPay,166.96,2025-05-14 08:23:39
825,290,910f7e37-268c-4494-9c29-d27e628f040a,1.1.2,Transfer,599.97,2024-11-18 23:08:42
826,291,65fdf0de-72b2-422b-97ab-0d114c71243a,1.2.0,QRPayment,56.56,2024-05-17 11:38:10
827,291,67833e79-5e32-4a90-9706-6d82c83207cc,1.1.2,QRPayment,227.36,2024-01-02 14:56:15
828,291,e511b223-0911-489c-a319-9ebf61996517,1.2.0,Transfer,469.16,2024-01-14 21:00:57
829,291,e435d511-f41c-4a2a-b34b-4cd9db55f705,2.0.1,BalanceCheck,118.82,2025-04-16 08:33:31
830,291,275a8905-d8bc-48e6-876b-9bf10a96256f,2.1.0,QRPayment,655.71,2025-03-17 23:19:51
831,292,2ee09d09-2595-4c46-9747-99804114dea7,1.1.2,Transfer,243.72,2025-05-13 14:51:46
832,292,814d143e-b990-4349-8d18-4fc723373e48,3.0.0,BillPay,147.17,2024-03-19 18:56:03
833,292,5a9e2ccb-f8b5-43c0-9d4b-ae9eb696a402,1.1.2,Transfer,173.62,2024-04-10 11:59:45
834,292,2e6b33e7-d2b1-4a54-b7e2-c915fa69338c,2.0.1,BillPay,600.33,2024-01-13 12:34:31
835,293,76bac180-2db9-48ff-940e-8a2726817a18,1.0.0,Transfer,491.18,2024-09-22 04:20:57
836,293,96aa8b57-d8ef-4978-93f7-37a857bc7818,1.2.0,BalanceCheck,956.09,2023-08-01 08:25:42
837,294,8c009f20-0c72-4cbc-a46d-673fdfd3ece5,1.2.0,BalanceCheck,815.51,2025-03-15 04:20:42
838,295,4c9e969d-5e12-4668-a59c-6a54039568f4,3.0.0,BalanceCheck,541.97,2024-11-09 04:54:21
839,296,7c802b41-2bd0-43c4-98be-2c4aa176eac1,2.0.1,TopUp,537.05,2024-03-31 10:59:40
840,296,fea7826a-99f9-4939-9495-ec2c18579de8,2.1.0,BalanceCheck,251.69,2023-10-16 23:08:53
841,296,e0236690-8343-476c-9bd2-30450b1a1cc2,2.1.0,BalanceCheck,558.63,2024-09-27 12:35:18
842,297,a68c4f29-653f-43a3-b01a-a55538a07125,2.1.0,TopUp,296.62,2024-09-04 09:33:57
843,297,17d8ceb0-5aac-405a-86b9-e983b3fa90c1,2.0.1,QRPayment,54.06,2023-09-09 14:19:10
844,297,8d6c8e08-9aec-444b-8481-f9bf9f8541b7,2.0.1,BalanceCheck,917.71,2024-07-04 08:20:01
845,297,70f84182-bf7d-442d-9d65-414736b601b7,1.0.0,TopUp,204.5,2024-12-07 08:56:49
846,297,9dc9665e-de67-4a8f-9a36-b06442b96140,3.0.0,BillPay,965.71,2023-12-08 06:39:52
847,298,91f881ce-762e-4f85-b2d2-36d6c4b61648,1.0.0,QRPayment,258.17,2023-12-15 20:37:38
848,298,4bfce8ef-f697-41de-ac4e-c8ac123945ba,2.1.0,Transfer,895.36,2025-03-08 22:07:45
849,299,7e1c2f87-6241-426e-b654-9ed48219c041,2.0.1,BalanceCheck,707.77,2024-05-10 03:57:44
850,300,26e6105a-8780-4d7e-bd33-92a54b1d7dff,1.0.0,BillPay,490.61,2024-07-12 16:06:15
851,300,c834285b-7a43-4f2c-9fcd-6eaf22da7961,1.1.2,BalanceCheck,430.7,2024-03-18 06:01:40
852,301,d2b06e5f-027f-44a0-ad1e-14f58404c9ba,1.1.2,Transfer,997.17,2025-02-07 19:15:15
853,301,73f1c696-0bec-449b-9e03-dcdaa0787a76,1.2.0,BalanceCheck,603.05,2025-01-26 02:09:37
854,301,f03e93aa-8ed7-4428-b434-87143d61d3dd,2.1.0,Transfer,437.38,2024-08-20 07:34:00
855,301,79c4cdaf-abc7-40e4-af92-9b52b94034c8,2.1.0,Transfer,286.12,2024-06-06 10:13:50
856,301,fafb701d-895e-4796-8bf2-fedcce909076,1.0.0,QRPayment,77.79,2024-09-20 05:38:22
857,302,b0185dfd-ec1e-4b34-a6c6-be0b84d9d01c,3.0.0,TopUp,383.88,2024-12-16 10:36:13
858,302,16ea949a-2084-499b-b5c5-30c44d67eb41,1.1.2,BillPay,13.92,2024-05-01 06:26:07
859,302,659649d5-3335-49ca-9909-6e5154d073e4,1.0.0,BalanceCheck,797.31,2023-09-24 10:50:41
860,302,87cb3216-872a-4e8e-b111-5c2ba6ebfbc3,1.1.2,QRPayment,664.06,2025-04-23 10:14:54
861,303,459756dc-9110-471a-b7a0-62014ca8d343,3.0.0,Transfer,667.79,2024-01-29 10:36:13
862,303,81172bd9-ae53-4b5b-b508-0807d5ed9aec,2.1.0,QRPayment,645.32,2025-05-14 18:16:41
863,303,9a9e505e-19ad-400b-aecd-7dd7900a7c20,1.0.0,Transfer,443.04,2025-02-09 02:58:58
864,303,ac60b76f-1469-4792-a03c-fc303900fd66,1.1.2,BalanceCheck,433.97,2024-11-15 06:43:51
865,303,d491d8af-5599-4f7a-80ea-dd4e856a21b4,2.1.0,BillPay,271.1,2024-12-08 15:42:13
