PaymentID,CustomerID,BillerName,Amount,Date,Status
469,884,"White, Baker and Dunn",672.35,5/6/2025,Paid
470,488,Nelson and Sons,399.71,6/2/2025,Failed
471,419,Hamilton Inc,919.76,1/4/2025,Failed
472,728,Butler-Mills,49.79,3/15/2025,Failed
473,42,"Carr, Hernandez and Snow",292.6,4/8/2025,Failed
474,345,"Chandler, Clayton and Robbins",670.5,1/3/2025,Paid
475,83,Brown Inc,180.1,4/22/2025,Failed
476,237,Yates-Vega,514.55,5/23/2025,Paid
477,988,Abbott-Bryan,35.59,5/9/2025,Paid
478,961,Dunn Ltd,153.14,3/17/2025,Paid
479,545,Mitchell LLC,724.09,5/30/2025,Paid
480,39,"Gordon, Beck and Allen",487.29,4/22/2025,Failed
481,696,Hobbs-Turner,643.7,3/2/2025,Failed
482,174,Gonzalez Group,797.28,5/10/2025,Paid
483,453,Walker Ltd,784.25,1/28/2025,Failed
484,503,Henderson and Sons,491.89,2/1/2025,Failed
485,187,Roy-Kelly,222.15,5/30/2025,Paid
486,326,Olson-Weber,705.23,2/27/2025,Paid
487,933,Edwards Group,756.97,6/12/2025,Failed
488,199,Russo and Sons,736.78,2/26/2025,Paid
489,733,"King, Myers and Alvarado",451.66,4/14/2025,Paid
490,623,Rodriguez and Sons,429.87,3/18/2025,Paid
491,82,"Ferguson, Dunlap and Oconnor",828.37,6/20/2025,Failed
492,123,Jenkins PLC,60.24,1/18/2025,Paid
493,389,Rosario-Robinson,21.39,6/7/2025,Failed
494,775,Jackson and Sons,181.83,5/7/2025,Failed
495,199,"Luna, Turner and Hahn",896.15,1/17/2025,Failed
496,977,Turner Ltd,996.74,4/8/2025,Failed
497,980,"Caldwell, Larson and Thomas",879.66,3/28/2025,Failed
498,995,Cox Group,794.27,1/6/2025,Failed
499,222,Luna LLC,877.09,2/8/2025,Paid
500,370,Wall Inc,904.55,3/10/2025,Failed
501,255,"Abbott, Rodriguez and Willis",129.17,2/20/2025,Paid
502,365,"Romero, Rivera and Woods",197.88,2/17/2025,Paid
503,68,Roth PLC,564.99,2/26/2025,Paid
504,32,Lamb-Wilson,671.96,1/14/2025,Failed
505,53,"Gray, Shaw and Simpson",486.78,2/20/2025,Paid
506,862,Palmer Ltd,248.28,4/26/2025,Failed
507,871,"Ramirez, Lowe and Taylor",833.01,2/11/2025,Paid
508,108,"Simpson, Wright and Reed",982.76,3/11/2025,Failed
509,198,"Mejia, Todd and Cantu",891.31,3/25/2025,Failed
510,964,Roberts-Smith,103.92,1/22/2025,Failed
511,530,"Cunningham, Newman and Lewis",353.09,3/16/2025,Paid
512,701,"Sanchez, Stephens and Wang",696.52,2/5/2025,Failed
513,622,"Harris, Singh and Rojas",646.12,5/8/2025,Paid
514,539,Steele-Fuentes,166.39,6/2/2025,Paid
515,1,Shaw Ltd,615.35,2/17/2025,Failed
516,155,Cain LLC,189.37,3/9/2025,Failed
517,88,Cox PLC,873.98,1/28/2025,Paid
518,535,"Winters, Jackson and Mitchell",592.66,4/17/2025,Failed
519,356,"Allen, Garrett and Moore",196.39,1/24/2025,Failed
520,584,"Medina, Rodriguez and Mcdonald",425.26,4/22/2025,Paid
521,135,Patton Group,249.89,2/21/2025,Paid
522,833,Jackson Group,341.3,4/18/2025,Failed
523,969,Newton and Sons,363.76,1/28/2025,Failed
524,370,Nelson Ltd,456.57,2/7/2025,Paid
525,203,Olson PLC,184,5/21/2025,Paid
526,839,Edwards Group,937.23,1/12/2025,Paid
527,814,Lozano-Martinez,445.27,6/4/2025,Paid
528,908,Gray-Lopez,612.91,3/20/2025,Paid
529,477,Richards LLC,349.5,3/16/2025,Paid
530,978,"Rodriguez, Gray and Bell",799.39,2/19/2025,Failed
531,125,Clark Group,947.88,1/31/2025,Paid
532,49,Russo-Brown,454.83,2/22/2025,Failed
533,506,May Group,656.63,4/2/2025,Failed
534,333,Griffin-Duran,353.86,1/11/2025,Failed
535,973,Hicks LLC,991.07,6/19/2025,Failed
536,589,Thompson-Stevens,758,5/6/2025,Failed
537,344,Oliver PLC,62.23,3/11/2025,Failed
538,181,Gardner-Montoya,903.23,1/5/2025,Failed
539,423,Ortiz PLC,629.58,1/27/2025,Failed
540,132,Cook-Buck,456.41,4/24/2025,Failed
541,979,Rodriguez Inc,352.33,1/30/2025,Paid
542,295,"Dunn, Scott and Richmond",771.83,5/7/2025,Paid
543,41,"Perkins, Herman and Jefferson",322.3,1/11/2025,Paid
544,667,Pierce Ltd,562.37,3/5/2025,Failed
545,936,"Green, Alvarez and Pollard",65.07,1/15/2025,Failed
546,929,"Wise, Kidd and Briggs",413.34,2/19/2025,Paid
547,499,"Reyes, Fisher and Archer",879.21,3/30/2025,Failed
548,679,"Bryant, Peters and Shields",209.51,2/21/2025,Failed
549,620,Taylor Group,872.42,1/26/2025,Failed
550,110,Larson-Sullivan,437.23,1/16/2025,Failed
551,460,Hughes and Sons,271.28,6/2/2025,Paid
552,453,Collier PLC,564.79,5/26/2025,Failed
553,578,Alvarez-Rivera,520.53,2/7/2025,Failed
554,546,"Herrera, Kennedy and Sanders",328.37,5/6/2025,Failed
555,636,"Jones, Montgomery and Nunez",93.87,4/26/2025,Paid
556,56,Christian-Mitchell,407.39,1/15/2025,Failed
557,469,Williams-Gentry,648.28,5/16/2025,Failed
558,297,Waller-Lee,950.63,5/8/2025,Failed
559,640,Bryant-Wilson,251.43,5/3/2025,Failed
560,551,Henderson-Hobbs,618.93,4/29/2025,Failed
561,222,"Huynh, Mccarty and Fields",465.42,5/9/2025,Paid
562,75,Davis-Murphy,967.67,5/8/2025,Failed
563,589,Cole-Ryan,228.51,2/15/2025,Paid
564,442,Lopez-Weber,745.72,1/8/2025,Failed
565,693,Deleon LLC,676.59,1/22/2025,Paid
566,949,Keith Inc,895.98,3/23/2025,Paid
567,959,Scott LLC,449.77,1/20/2025,Paid
568,277,"Prince, Arnold and Brown",451.59,5/4/2025,Failed
569,41,"Jones, Mccullough and Norris",492.82,5/13/2025,Paid
570,399,Ho Group,357.67,1/24/2025,Failed
571,383,"Garcia, Thomas and Atkinson",406.03,2/18/2025,Paid
572,443,Owens-Sutton,901.94,6/5/2025,Paid
573,776,Frederick LLC,69.17,5/15/2025,Paid
574,685,Barrett-Green,969.65,5/8/2025,Paid
575,481,Jensen-Oneal,953.77,5/7/2025,Failed
576,795,Griffith Inc,506.39,6/4/2025,Paid
577,373,"Singh, Marks and Nichols",401.6,4/27/2025,Failed
578,190,Smith LLC,989.23,1/23/2025,Paid
579,874,"Costa, Herrera and Harrell",264.18,6/2/2025,Paid
580,566,"Boyer, Jackson and Perez",784.82,2/13/2025,Failed
581,676,"Miller, Brown and Carter",515.83,1/19/2025,Failed
582,807,Rowe Inc,595.24,6/7/2025,Failed
583,240,"Anderson, Ferguson and Moore",159.02,1/2/2025,Failed
584,186,"Wright, Neal and Wade",353.61,1/22/2025,Failed
585,390,Wagner-Berg,39.33,3/19/2025,Paid
586,897,Morales Group,874.87,2/28/2025,Failed
587,831,"Bonilla, Gallagher and Brooks",546.94,1/22/2025,Failed
588,670,Griffin-Walton,613.63,5/23/2025,Paid
589,32,Harrington Group,218.14,4/29/2025,Failed
590,75,"Duke, Phillips and Cuevas",824.73,3/21/2025,Paid
591,842,Davis-Green,644.14,3/27/2025,Failed
592,670,"Hudson, Henry and Webster",205.27,4/6/2025,Failed
593,445,Waters-Perez,737.63,5/14/2025,Failed
594,632,Robinson-Smith,892.22,5/20/2025,Failed
595,887,"Curry, Franklin and Brown",725.72,5/14/2025,Failed
596,836,Saunders-Bryant,965.97,2/18/2025,Failed
597,821,Adams-Williamson,62.64,4/9/2025,Paid
598,26,Tucker and Sons,508.75,6/1/2025,Failed
599,102,Davis-Richard,834.93,3/4/2025,Paid
600,254,"Johnson, Evans and Cummings",874.44,1/17/2025,Paid
601,53,Sparks Group,788.26,1/24/2025,Paid
602,748,"Miller, Hunter and Reed",870.33,4/2/2025,Failed
603,317,Luna-Maynard,893.9,2/13/2025,Failed
604,202,Kelly LLC,399.77,3/15/2025,Failed
605,85,Richardson and Sons,667.11,2/16/2025,Failed
606,245,Price Group,513.66,1/17/2025,Failed
607,448,"Torres, Stanton and Martinez",202.73,4/30/2025,Paid
608,929,Brown LLC,370.63,6/14/2025,Failed
609,725,Davis Group,500,2/7/2025,Failed
610,853,Hernandez-Jones,26.09,1/31/2025,Failed
611,262,Reed-Orr,972.79,2/13/2025,Failed
612,440,Gonzalez-Salinas,139.5,4/4/2025,Paid
613,298,Black-Mendez,765.11,4/18/2025,Failed
614,315,"Ashley, Reynolds and Baker",85.73,3/29/2025,Paid
615,501,Scott Ltd,515.79,6/11/2025,Paid
616,643,"Cannon, Goodman and Farrell",82.25,4/17/2025,Paid
617,744,Bush-Collins,739.33,1/12/2025,Failed
618,178,Randolph Ltd,429.9,2/9/2025,Failed
619,703,"Smith, Armstrong and Leon",580.51,4/14/2025,Paid
620,649,Benton PLC,177.81,1/27/2025,Paid
621,731,Hale-Ross,234.43,1/1/2025,Paid
622,126,Howe and Sons,327.76,5/3/2025,Paid
623,15,"Larson, Contreras and Fernandez",471.81,4/10/2025,Paid
624,217,Ford-Knight,863.94,2/17/2025,Paid
625,678,Jackson Ltd,702.12,1/19/2025,Failed
626,736,Newton Inc,287.64,4/25/2025,Failed
627,946,"Obrien, Coffey and Bryant",784.95,6/18/2025,Failed
628,465,Johnson-Lopez,925.19,5/5/2025,Failed
629,73,Walker-Holland,376.11,5/5/2025,Failed
630,114,"Howard, Mcgee and Tate",739.41,3/10/2025,Failed
631,666,Dalton-Velasquez,701.82,4/6/2025,Failed
632,8,Herrera-Barrera,310.77,3/9/2025,Failed
633,562,Allen-Barton,597.31,2/21/2025,Paid
634,591,Barnes Group,102.83,1/8/2025,Paid
635,412,"Hanna, Jones and Andrews",691.91,3/10/2025,Failed
636,380,Garcia-Short,451.37,2/16/2025,Failed
637,504,"Rios, Cruz and Mcdonald",922.21,6/11/2025,Failed
638,770,Harrison LLC,818.3,2/28/2025,Failed
639,837,Jones-Richmond,484.36,4/19/2025,Failed
640,395,Silva LLC,412.85,5/17/2025,Failed
641,493,Doyle and Sons,973.21,2/11/2025,Paid
642,576,Byrd-Payne,365.73,5/31/2025,Paid
643,513,"Snyder, Taylor and Anderson",677.79,5/9/2025,Failed
644,871,Lopez-Cochran,647.95,1/2/2025,Failed
645,319,"Williams, Mcdonald and Sanchez",342.94,6/2/2025,Failed
646,949,Walsh Group,201.34,1/27/2025,Failed
647,373,"Robinson, Wood and Johnson",80.78,1/28/2025,Failed
648,542,"Turner, Johnson and Delgado",151.67,4/20/2025,Failed
649,148,Fisher Ltd,478.66,1/11/2025,Failed
650,759,Morgan-Howell,290.36,1/4/2025,Paid
651,6,Williams LLC,442.5,2/5/2025,Failed
652,709,Ward-Johnson,59.78,1/10/2025,Paid
653,610,"Clements, Ramos and Reeves",830.33,1/29/2025,Failed
654,803,Blankenship-Lewis,685.85,4/6/2025,Failed
655,804,Gomez Group,691.86,2/2/2025,Paid
656,64,"Scott, Clark and Shaffer",392.31,5/21/2025,Failed
657,144,Moore-Coleman,319.18,5/30/2025,Failed
658,208,Crawford LLC,592.47,1/3/2025,Paid
659,167,Rojas-Phelps,804.1,1/5/2025,Paid
660,264,"Barr, Brown and Jackson",262.23,1/11/2025,Paid
661,92,Davis PLC,553.11,1/25/2025,Paid
662,581,Ferrell PLC,824.35,5/26/2025,Paid
663,248,Ortiz-Oconnell,824.38,4/4/2025,Paid
664,112,"Perez, Hernandez and Steele",923.34,2/7/2025,Failed
665,685,Avila Group,41.02,3/30/2025,Failed
666,258,"Taylor, Burns and Hinton",511.73,1/24/2025,Failed
667,352,Moore and Sons,532.61,3/12/2025,Failed
668,381,"Hudson, Rodriguez and Moran",150.76,3/12/2025,Failed
669,365,Stanton-Bishop,170.41,4/27/2025,Failed
670,107,"Ibarra, Rose and Thompson",356.73,5/11/2025,Failed
671,198,Avila-Morris,423.83,6/17/2025,Failed
672,959,Thomas-Garcia,267.89,6/17/2025,Failed
673,725,Hendrix and Sons,954.62,5/5/2025,Paid
674,325,Hamilton-White,91.4,4/2/2025,Failed
675,981,Robinson-Smith,580.43,5/25/2025,Paid
676,666,"Nguyen, Waters and Sanford",511.64,4/24/2025,Paid
677,673,Burch-Anderson,256.71,5/1/2025,Failed
678,993,Smith PLC,409.47,3/14/2025,Failed
679,936,"Smith, Horne and Nelson",625.28,2/21/2025,Paid
680,673,Roberts PLC,987.27,1/29/2025,Failed
681,728,"Watson, Davis and Watkins",887.52,3/12/2025,Failed
682,681,"Smith, Chapman and Vega",265.33,2/6/2025,Failed
683,670,Fleming and Sons,543.21,5/13/2025,Paid
684,335,"Armstrong, Anderson and Hatfield",945.66,1/13/2025,Failed
685,926,Sanchez-Lucas,64.99,3/11/2025,Paid
686,615,"Nelson, Garcia and Long",622.43,5/17/2025,Paid
687,794,Mueller-Miles,825.79,5/21/2025,Failed
688,133,Barber LLC,278.46,1/26/2025,Failed
689,957,Brown-Browning,610.7,4/2/2025,Failed
690,432,Kim-Chavez,709.61,4/7/2025,Paid
691,607,Edwards PLC,212.01,5/26/2025,Failed
692,141,Greene-Holt,442.98,2/5/2025,Failed
693,857,Meyer-Chung,134.58,4/8/2025,Failed
694,196,"Lewis, Johnson and Young",445.42,4/29/2025,Paid
695,93,"Payne, Gomez and Cooper",816.4,4/9/2025,Paid
696,135,Alexander-Lawrence,661.88,4/25/2025,Failed
697,833,"Miller, Berry and Burke",95.54,4/17/2025,Paid
698,696,Moore Ltd,790.89,5/30/2025,Failed
699,877,Nelson PLC,725.89,2/3/2025,Paid
700,857,Mathis Ltd,28.85,2/13/2025,Failed
701,163,Ellis and Sons,118.84,1/2/2025,Paid
702,128,Meyer-Holden,780.33,1/8/2025,Failed
703,653,Green Group,93.73,2/6/2025,Paid
704,650,Holland and Sons,288.54,2/4/2025,Failed
705,749,Anderson LLC,800.58,3/29/2025,Paid
706,847,Allen PLC,318.65,5/27/2025,Failed
707,428,"Richard, Brock and Hoffman",694.86,2/20/2025,Paid
708,37,Phillips-Webb,111.97,3/6/2025,Failed
709,436,"Hicks, Mcbride and Horton",419.87,3/17/2025,Paid
710,617,"Hamilton, Gutierrez and Lopez",227.89,1/9/2025,Failed
711,38,King Inc,531.49,6/8/2025,Failed
712,194,"Stephens, Hoffman and Henderson",737.16,4/2/2025,Failed
713,132,Anderson Group,336.57,1/29/2025,Paid
714,978,Davis-Hampton,290.98,1/20/2025,Paid
715,55,Becker LLC,650.34,3/17/2025,Failed
716,321,Porter-Ward,945.51,4/23/2025,Failed
717,68,"Saunders, Thornton and Thompson",679.11,2/8/2025,Paid
718,63,Campbell PLC,158.32,1/10/2025,Failed
719,542,Hayes-Michael,311.58,3/31/2025,Failed
720,51,"Parks, Rodriguez and Parker",498.1,1/2/2025,Failed
721,15,"Nguyen, Morris and Schmidt",764.77,4/8/2025,Paid
722,756,"Watson, Decker and Sanchez",869.78,1/11/2025,Paid
723,528,Parker-Parks,73.03,5/21/2025,Failed
724,26,"Bailey, Koch and Martinez",156.92,4/6/2025,Failed
725,5,May-Riley,316.23,4/29/2025,Paid
726,89,Campos-King,43.57,4/10/2025,Paid
727,480,"Smith, Ortiz and Flores",494.53,3/7/2025,Paid
728,242,English Ltd,684.12,5/15/2025,Paid
729,962,"Perkins, Garner and Hughes",930.04,3/22/2025,Failed
730,487,"Ramirez, Perez and Bennett",637.01,5/3/2025,Paid
731,502,Yang-Yoder,447.44,3/23/2025,Failed
732,264,Keith-Gill,452.02,1/29/2025,Paid
733,449,Gibson LLC,144.73,6/12/2025,Failed
734,488,Hobbs LLC,948.07,2/7/2025,Failed
735,329,White-Brewer,323.78,6/11/2025,Paid
736,296,Swanson-Bauer,478.79,2/20/2025,Paid
737,185,Rios-Carey,910.95,4/19/2025,Failed
738,439,Jones and Sons,123.64,5/7/2025,Paid
739,595,"Reyes, White and Davis",232.81,2/12/2025,Paid
740,622,Marshall Inc,280.93,4/20/2025,Failed
741,725,Walker and Sons,69.98,5/14/2025,Paid
742,985,Burke-Randall,87.59,1/19/2025,Paid
743,957,Ponce-Patton,648.83,1/11/2025,Paid
744,906,"Cisneros, Gonzales and Lozano",269.59,3/1/2025,Paid
745,652,"Wilson, Hayes and Barber",264.57,6/11/2025,Paid
746,448,Mata-Hooper,174.45,6/6/2025,Failed
747,517,Thompson-Schultz,197.32,1/31/2025,Failed
748,832,"Wilson, Reed and Hernandez",457.53,2/11/2025,Paid
749,221,"Williams, Ramirez and Obrien",710.76,2/4/2025,Paid
750,852,"Jacobson, Anderson and King",148.97,6/6/2025,Paid
751,227,Martin-Kennedy,460.92,3/22/2025,Paid
752,706,Jones Inc,608.5,4/23/2025,Paid
753,453,Henderson-Fleming,359.7,4/20/2025,Paid
754,581,Kirk-Diaz,702.88,3/22/2025,Failed
755,323,"Williams, White and Maddox",472.72,5/1/2025,Paid
756,972,Wood-Robinson,302.07,6/10/2025,Paid
757,87,Duncan-Ferrell,793.98,5/14/2025,Paid
758,432,Hall-Lambert,941.6,2/16/2025,Paid
759,182,Sanchez and Sons,52.92,4/17/2025,Failed
760,877,"Hickman, Powell and Davis",660.38,3/1/2025,Failed
761,613,Lewis-Martinez,107.07,3/22/2025,Paid
762,735,Sanchez and Sons,290.58,3/11/2025,Failed
763,195,"Singleton, Erickson and Boyd",406,6/5/2025,Paid
764,402,Stone and Sons,281.7,6/5/2025,Failed
765,216,Adkins-Ray,827.24,2/2/2025,Failed
766,603,"Ortiz, Rosales and Craig",111.05,5/29/2025,Paid
767,161,Roman-Bishop,696.22,1/23/2025,Paid
768,647,Ruiz Ltd,75.25,3/22/2025,Paid
769,170,Kelly-Cook,921.45,4/9/2025,Failed
770,408,Martin-Jones,723.45,6/12/2025,Paid
771,327,Gonzales Group,174.07,4/1/2025,Paid
772,868,"Smith, Harris and Mercado",634.66,4/5/2025,Failed
773,944,"Stevenson, Bell and Robinson",554.46,5/8/2025,Failed
774,109,Santiago-Payne,75.25,5/17/2025,Paid
775,193,Pierce Inc,549.6,4/16/2025,Failed
776,224,Hansen-Blevins,58.7,5/28/2025,Paid
777,603,Scott-Grant,62.52,5/3/2025,Paid
778,682,Smith-Riggs,434.54,2/22/2025,Paid
779,351,Thompson-Vance,524.19,4/10/2025,Failed
780,661,Nunez Inc,958.19,3/24/2025,Failed
781,906,Martin-Bell,344.09,4/29/2025,Failed
782,379,"Riley, Moore and Carter",560.5,6/2/2025,Paid
783,491,"Chavez, Moore and Murray",182.38,4/29/2025,Failed
784,988,"Ford, Ali and May",473.27,6/19/2025,Paid
785,248,Robertson PLC,303.51,3/11/2025,Failed
786,654,Lambert-Jackson,232.27,5/22/2025,Paid
787,729,"Mendez, Wagner and Shea",301.3,5/12/2025,Failed
788,363,"Palmer, Walsh and Smith",655.54,1/5/2025,Failed
789,877,"Mcfarland, Nichols and Frederick",866.59,5/27/2025,Failed
790,961,Blackburn-Campbell,825.87,4/25/2025,Paid
791,343,Henderson Ltd,310.75,1/25/2025,Failed
792,753,"Mendoza, Smith and Jensen",216.68,5/22/2025,Paid
793,477,Schwartz-Davis,326.36,2/2/2025,Paid
794,322,"Mccarthy, Jones and Mitchell",973.41,2/14/2025,Paid
795,838,Galloway Ltd,989.55,5/20/2025,Failed
796,111,"Curry, Price and Reese",791.86,1/6/2025,Failed
797,406,Moore Group,577.5,3/22/2025,Failed
798,368,Freeman PLC,709.56,5/7/2025,Failed
799,936,Blackwell-Powell,588.32,1/11/2025,Failed
800,809,Williams-Wise,423.6,6/21/2025,Paid
801,805,Coleman-Morales,930.04,4/19/2025,Paid
802,723,Brock Ltd,234.55,3/9/2025,Failed
803,158,Klein LLC,198.69,2/12/2025,Failed
804,755,Rodriguez Inc,286.61,2/16/2025,Failed
805,653,Mcgrath Group,156.88,2/18/2025,Paid
806,578,"Gaines, Beck and Williams",176.56,6/3/2025,Paid
807,334,Boyd-Villanueva,110.73,3/6/2025,Failed
808,347,Simmons-Jefferson,366.06,2/15/2025,Failed
809,860,"Bates, Williams and Jones",725.94,3/4/2025,Failed
810,657,Dixon PLC,147.85,2/19/2025,Failed
811,407,"Peterson, Wilson and Poole",424.95,3/20/2025,Failed
812,72,"Schneider, Johnson and Santos",299.05,2/21/2025,Failed
813,315,"Lee, Farmer and Davis",229.72,4/28/2025,Paid
814,634,Dominguez and Sons,849.33,5/10/2025,Paid
815,559,Edwards PLC,95.93,3/25/2025,Failed
816,159,Cruz-Hall,195.36,1/10/2025,Paid
817,125,Black-Norman,35.82,4/10/2025,Paid
818,371,"Miranda, Day and Gill",645.61,5/21/2025,Paid
819,319,Smith LLC,894.64,3/4/2025,Paid
820,621,Le LLC,169.77,4/18/2025,Failed
821,34,Mcdonald Ltd,105.21,3/11/2025,Failed
822,582,"Jones, Bautista and Clark",406.24,5/1/2025,Paid
823,571,"Myers, Lee and Webster",275.09,3/25/2025,Failed
824,825,Wilson-Spencer,443.87,1/1/2025,Failed
825,203,Davis-Olson,611.39,3/4/2025,Failed
826,552,Mason-Morales,935.16,3/30/2025,Failed
827,770,Davis-Garza,508.85,4/22/2025,Failed
828,704,Smith-Booker,631.23,5/3/2025,Paid
829,974,Foster-Hill,977.45,6/3/2025,Paid
830,319,"Reynolds, Garcia and Robinson",317.38,1/14/2025,Failed
831,402,"Fletcher, Dean and Caldwell",389.74,2/19/2025,Failed
832,705,"Bruce, Shepard and Solis",570.77,2/21/2025,Failed
833,952,"Ochoa, Smith and Davis",690.6,3/28/2025,Paid
834,697,Pierce-Hubbard,968.4,6/11/2025,Failed
835,216,"Jones, Romero and Duran",527.68,4/13/2025,Paid
836,900,Stark PLC,688.63,1/9/2025,Failed
837,928,"Merritt, Kim and Arellano",734.2,5/16/2025,Failed
838,344,"Wallace, Rose and Buchanan",587.7,5/23/2025,Failed
839,807,"Bryan, Jordan and Melton",640.55,5/9/2025,Paid
840,585,"Gill, Rogers and Cabrera",487.19,6/19/2025,Paid
841,387,Campbell LLC,392.72,6/1/2025,Paid
842,216,"Miller, Daugherty and Foley",811.05,3/2/2025,Paid
843,336,Guzman and Sons,458.97,5/12/2025,Paid
844,500,Jimenez PLC,260.15,6/6/2025,Failed
845,736,"Vargas, Bean and Mason",831.35,1/7/2025,Failed
846,944,Hartman-Guzman,549.49,3/12/2025,Paid
847,485,Weaver Inc,961.72,3/7/2025,Failed
848,479,Smith-Mahoney,193.3,2/19/2025,Paid
849,260,"Brooks, Mahoney and Hoover",645.27,4/7/2025,Failed
850,427,Schneider-Morgan,409.8,1/10/2025,Paid
851,362,Wells and Sons,118.13,5/31/2025,Failed
852,614,Blackburn-Stevens,734.29,1/25/2025,Failed
853,90,Mercado-Parker,555.91,2/28/2025,Failed
854,891,"Andrews, Rodriguez and Bullock",522.94,6/16/2025,Paid
855,515,Phelps-Arnold,817.48,3/8/2025,Failed
856,776,Booker-Long,744.05,4/11/2025,Failed
857,966,Russell-Hatfield,980.25,1/10/2025,Paid
858,279,Hall-Acosta,972.43,2/20/2025,Failed
859,911,Murphy PLC,38.63,2/17/2025,Paid
860,697,Greene-Mcguire,936.44,1/3/2025,Failed
861,86,Shah Ltd,529.74,4/4/2025,Failed
862,637,"Kramer, Gonzalez and Smith",713.13,6/21/2025,Failed
863,820,"Daniel, Clark and Wilson",104.94,1/26/2025,Failed
864,280,Mitchell-Scott,66.11,4/30/2025,Paid
865,713,"Lewis, Chapman and Torres",662.66,5/17/2025,Paid
866,558,Bailey-Martin,262.62,2/6/2025,Paid
867,125,Garcia-Miller,407.14,1/7/2025,Paid
868,275,"Butler, Lewis and Rojas",479.54,2/23/2025,Paid
869,824,Lin-Nunez,152.52,1/4/2025,Paid
870,506,Townsend and Sons,966.25,5/3/2025,Paid
871,647,"Stewart, Lowe and Becker",970.34,2/15/2025,Paid
872,94,"Morgan, Johnson and English",780.38,1/19/2025,Paid
873,164,Craig-Andrews,931.77,1/22/2025,Paid
874,79,"Wells, Boyer and Griffith",397.84,1/6/2025,Paid
875,514,"Henderson, Lawrence and Santiago",769.09,2/3/2025,Paid
876,32,Beck-Torres,25.79,4/24/2025,Paid
877,247,Stout-Hensley,588.34,1/10/2025,Failed
878,156,Romero Inc,231.92,6/20/2025,Paid
879,249,Webb Inc,817.41,3/2/2025,Failed
880,653,Buchanan-Schmitt,764.66,5/30/2025,Paid
881,696,Cook-Brown,85.24,3/20/2025,Paid
882,608,Castro and Sons,562.25,4/4/2025,Paid
883,172,Roberts Group,495.33,3/2/2025,Paid
884,251,Wilson-Mckay,139.75,5/21/2025,Failed
885,496,Contreras Group,203.55,6/14/2025,Paid
886,188,Case-Steele,629.98,2/27/2025,Paid
887,920,"Mosley, Stokes and Goodwin",851.21,2/5/2025,Paid
888,101,Williams LLC,669.82,3/19/2025,Failed
889,498,Hunt PLC,642.89,4/17/2025,Failed
890,926,Hawkins-Forbes,583.79,4/25/2025,Paid
891,8,Soto Group,705.17,3/29/2025,Paid
892,672,Boyd-Anderson,590.2,2/23/2025,Paid
893,975,Thomas-Stewart,473.66,3/4/2025,Failed
894,864,Conrad Inc,960.29,1/25/2025,Paid
895,841,Frey LLC,762.61,5/1/2025,Failed
896,871,Carter-Kelly,322.73,4/13/2025,Paid
897,264,Stone-Thomas,991.36,1/29/2025,Failed
898,117,King-Morales,385.26,3/5/2025,Paid
899,321,"Ward, Vaughn and Tyler",298.98,5/6/2025,Failed
900,312,Young PLC,446.66,5/31/2025,Paid
901,117,Smith LLC,475.89,5/4/2025,Paid
902,920,"Perry, Sandoval and Bradley",721.22,6/1/2025,Failed
903,12,Henderson and Sons,150.71,5/2/2025,Paid
904,546,Thomas-Chavez,968.02,2/6/2025,Paid
905,865,Larsen-Werner,269.43,1/30/2025,Paid
906,639,"Morris, Vasquez and Lopez",252.67,3/8/2025,Paid
907,882,"Merritt, Clayton and Moore",872.18,1/19/2025,Paid
908,290,Payne-Farrell,634.56,6/18/2025,Paid
909,184,Jackson Ltd,840.63,5/6/2025,Paid
910,116,"Stevens, Hutchinson and Hodge",392.83,6/17/2025,Paid
911,26,"Snow, Chang and Nelson",387.16,4/7/2025,Paid
912,183,Hinton Ltd,279.99,4/19/2025,Paid
913,560,Simmons LLC,248.77,4/9/2025,Failed
914,192,"Wells, Davis and Holmes",717.17,5/9/2025,Failed
915,165,Nelson Group,373.73,3/27/2025,Paid
916,906,Harris Inc,180.75,5/3/2025,Paid
917,115,"Hamilton, Contreras and Larson",116.75,2/15/2025,Failed
918,578,Gonzales Ltd,359.4,6/1/2025,Failed
919,170,Wilson Inc,538.55,2/7/2025,Paid
920,172,Johnson PLC,892.73,5/26/2025,Failed
921,696,Robinson LLC,46.04,3/24/2025,Paid
922,411,"Moore, Dominguez and Chavez",457.02,3/18/2025,Paid
923,116,Elliott LLC,807.14,5/11/2025,Failed
924,814,Mathews-Smith,832.75,2/26/2025,Failed
925,755,Perry-Moss,152.99,2/26/2025,Paid
926,184,Warren Ltd,333.46,6/21/2025,Failed
927,194,Newman Ltd,517.06,1/11/2025,Failed
928,773,Hernandez Inc,185.9,2/21/2025,Failed
929,240,Randolph Ltd,784.12,2/9/2025,Paid
930,176,Gonzalez Ltd,59.98,2/21/2025,Failed
931,86,Perez Group,493.66,5/21/2025,Failed
932,214,Collins-Fuller,647.9,4/10/2025,Paid
933,290,Sloan-Salinas,946.52,3/17/2025,Paid
934,370,Hale Ltd,796.1,3/4/2025,Paid
935,623,"Reyes, Lopez and Porter",531.47,3/1/2025,Paid
936,63,Rice-Hodges,671.45,4/14/2025,Paid
937,459,Morales Inc,335.9,3/31/2025,Failed
938,3,Garcia-King,537.07,3/9/2025,Failed
939,168,"Mcdonald, Green and Nelson",556.79,2/18/2025,Failed
940,952,Collins LLC,499.6,2/4/2025,Paid
